User ID,count
8.19e+17,4
244402020.0,4
3244241894.0,4
124171593.0,4
8.27e+17,4
1048355215.0,4
8.35e+17,4
118916733.0,4
97885984.0,4
1297690759.0,4
3314456581.0,4
60005078.0,4
8.85e+17,4
8.96e+17,4
103246870.0,4
4482720013.0,4
482114255.0,4
9.7e+17,4
9.64e+17,4
7.17e+17,4
8.29e+17,4
1611933612.0,4
350668803.0,4
788744100.0,4
30766806.0,4
553451866.0,4
9.38e+17,4
86311144.0,4
2838677479.0,4
7.53e+17,4
89575980.0,4
7.59e+17,4
2760921103.0,4
114701543.0,4
3277399364.0,4
212277468.0,4
59677074.0,4
271940614.0,4
110633200.0,4
7.35e+17,4
8.16e+17,4
8.46e+17,4
147198181.0,4
558402914.0,3
3757343238.0,3
1355970722.0,3
178237411.0,3
7.22e+17,3
371129040.0,3
227679821.0,3
569901485.0,3
7.13e+17,3
85805755.0,3
7.31e+17,3
2651176428.0,3
1307521970.0,3
2340155395.0,3
97204202.0,3
7.86e+17,3
1746494863.0,3
1489882662.0,3
543228723.0,3
1498598010.0,3
1023369140.0,3
1285016293.0,3
3700681692.0,3
135728969.0,3
2391012962.0,3
138239976.0,3
9.53e+17,3
46036125.0,3
2716630250.0,3
7.55e+17,3
9.6e+17,3
7.92e+17,3
155169715.0,3
1012651604.0,3
132078023.0,3
1645980546.0,3
714641761.0,3
373141460.0,3
9.61e+17,3
9.78e+17,3
216690473.0,3
7.06e+17,3
1728928172.0,3
7.32e+17,3
553478046.0,3
207559187.0,3
3337478180.0,3
298356051.0,3
7.88e+17,3
536083521.0,3
7.09e+17,3
2876788926.0,3
8.62e+17,3
8.33e+17,3
1.65e+18,3
2431310970.0,3
4011609674.0,3
1643277624.0,3
2496101024.0,3
2580145964.0,3
309621970.0,3
4144186454.0,3
9.08e+17,3
9.51e+17,3
20963426.0,3
117694469.0,3
233451839.0,3
555283879.0,3
8.24e+17,3
7.57e+17,3
732527053.0,3
500276997.0,3
3189327655.0,3
2904009644.0,3
2765803070.0,3
1219055858.0,3
2354094836.0,3
522060556.0,3
9.85e+17,3
8.75e+17,3
7.97e+17,3
190679407.0,3
198417114.0,3
8.09e+17,3
2388988494.0,3
567901123.0,3
106976813.0,3
1617307338.0,3
82370175.0,3
3066596334.0,3
9.06e+17,3
914622991.0,3
9.01e+17,3
284830933.0,3
519169110.0,3
453931027.0,3
171058382.0,3
131773712.0,3
91745687.0,3
1221456512.0,3
9.33e+17,3
485856546.0,3
87901651.0,3
3551565558.0,3
103832104.0,3
2982945846.0,3
575204752.0,3
180112404.0,3
120048220.0,2
7.51e+17,2
1687292678.0,2
4784369184.0,2
715696111.0,2
8.73e+17,2
543930551.0,2
176013838.0,2
1470502405.0,2
3647758879.0,2
1052339653.0,2
60877658.0,2
98290687.0,2
7.71e+17,2
64081822.0,2
3307264735.0,2
168469708.0,2
374842781.0,2
92330754.0,2
8.31e+17,2
3265700966.0,2
73938469.0,2
221197073.0,2
106804618.0,2
2503761613.0,2
1724999989.0,2
7.18e+17,2
4200694752.0,2
2378093888.0,2
1312685408.0,2
118413924.0,2
3548868619.0,2
2583033110.0,2
623534401.0,2
223119150.0,2
2540384172.0,2
1868379883.0,2
186434280.0,2
60329492.0,2
191032546.0,2
157926162.0,2
8.97e+17,2
9.52e+17,2
243567232.0,2
3102442327.0,2
389302720.0,2
259455790.0,2
1950103027.0,2
83137072.0,2
852327811.0,2
136177234.0,2
86923712.0,2
8.54e+17,2
1348284122.0,2
555394005.0,2
3230513774.0,2
3093949243.0,2
297773772.0,2
1695601676.0,2
3248886918.0,2
213168371.0,2
474977684.0,2
786463285.0,2
2991016922.0,2
1067319098.0,2
864455408.0,2
9.45e+17,2
1428160045.0,2
3226946688.0,2
586707060.0,2
420391942.0,2
1090112460.0,2
4584408024.0,2
502140136.0,2
8e+17,2
224590687.0,2
626156275.0,2
494470590.0,2
1373010710.0,2
2209911139.0,2
91344257.0,2
213799922.0,2
4824815472.0,2
605498070.0,2
243177995.0,2
183335975.0,2
9.47e+17,2
8.52e+17,2
3717002174.0,2
2504369346.0,2
101036273.0,2
1076275093.0,2
746852491.0,2
83532736.0,2
126055346.0,2
1119875790.0,2
3329869879.0,2
556976263.0,2
330865816.0,2
7.93e+17,2
252625269.0,2
7.56e+17,2
101783417.0,2
299768872.0,2
2691990056.0,2
3234771411.0,2
8.25e+17,2
7.73e+17,2
3231255310.0,2
9.96e+17,2
7.68e+17,2
421758476.0,2
9.81e+17,2
303583642.0,2
9.86e+17,2
80559922.0,2
84221579.0,2
1085653183.0,2
378443346.0,2
70828230.0,2
2593158444.0,2
1285340365.0,2
7.11e+17,2
1284855564.0,2
1709238618.0,2
185967118.0,2
122314803.0,2
436200155.0,2
8.9e+17,2
256888577.0,2
9.9e+17,2
2545359101.0,2
308422161.0,2
447669350.0,2
2502835254.0,2
3671916373.0,2
2499075816.0,2
570650737.0,2
237626381.0,2
986082289.0,2
136172035.0,2
588935259.0,2
228628424.0,2
57556873.0,2
22126902.0,2
2916147380.0,2
1623010292.0,2
1675350337.0,2
450071035.0,2
309164068.0,2
420144565.0,2
521408698.0,2
4118405352.0,2
2833679726.0,2
241816808.0,2
7.76e+17,2
55200751.0,2
1315360284.0,2
550764179.0,2
111069332.0,2
7.05e+17,2
75077164.0,2
2395349646.0,2
585858346.0,2
3811914674.0,2
72021906.0,2
1168196623.0,2
3278021839.0,2
3236555617.0,2
4076746034.0,2
14934218.0,2
2321424644.0,2
3270373243.0,2
85291733.0,2
202454342.0,2
97205349.0,2
3617542094.0,2
8.61e+17,2
64677484.0,2
228935841.0,2
85015090.0,2
91255162.0,2
605179146.0,2
154102750.0,2
3010314504.0,2
558873806.0,2
2327252503.0,2
300807131.0,2
2317320518.0,2
332253511.0,2
9.66e+17,2
890917986.0,2
102869354.0,2
3281879706.0,2
949461440.0,2
408605996.0,2
8.1e+17,2
4280567714.0,2
2911375412.0,2
833805482.0,2
1940452248.0,2
2656661509.0,2
8.71e+17,2
1266329066.0,2
3221398572.0,2
52307891.0,2
78596326.0,2
4119528074.0,2
1461796651.0,2
2388795571.0,2
596453732.0,2
1384410152.0,2
206711567.0,2
9.5e+17,2
3382214654.0,2
174626856.0,2
226039658.0,2
1363429958.0,2
9.3e+17,2
7.66e+17,2
99036458.0,2
256437759.0,2
845078592.0,2
8.51e+17,2
8.23e+17,2
102505578.0,2
781527721.0,2
235808412.0,2
8.07e+17,2
393187515.0,2
2373724154.0,2
436561920.0,2
3170751642.0,2
36205934.0,2
180696019.0,2
704334060.0,2
2597366544.0,2
82923904.0,2
169317357.0,2
417513804.0,2
2805463830.0,2
576298044.0,2
3842173392.0,2
86901884.0,2
263711825.0,2
78004809.0,2
702091153.0,2
81386247.0,2
7.64e+17,2
78615590.0,2
187428954.0,2
9.63e+17,2
103551225.0,2
288773627.0,2
2311167380.0,2
268906200.0,2
101517346.0,2
1548267488.0,2
9.14e+17,2
121640063.0,2
8.11e+17,2
1171433017.0,2
72010193.0,2
424908793.0,2
2950033490.0,2
78237612.0,1
143774423.0,1
706268449.0,1
3159578293.0,1
344536106.0,1
228720753.0,1
191734589.0,1
3672722779.0,1
2532136183.0,1
905595156.0,1
1434939595.0,1
1468603104.0,1
9.46e+17,1
454547707.0,1
1092968340.0,1
287725648.0,1
1356767654.0,1
3247457899.0,1
2843558100.0,1
2715597386.0,1
3246473186.0,1
8.08e+17,1
2757275913.0,1
1909710253.0,1
222953668.0,1
577314112.0,1
59481047.0,1
1220406042.0,1
945451320.0,1
424141004.0,1
2785377055.0,1
204237292.0,1
1223962489.0,1
1258594897.0,1
3151954471.0,1
1863041796.0,1
4753128931.0,1
349451846.0,1
2209990345.0,1
605092144.0,1
543170501.0,1
128641833.0,1
459903730.0,1
103435142.0,1
7.96e+17,1
1428268932.0,1
1484475763.0,1
159397904.0,1
85539859.0,1
164604281.0,1
580962019.0,1
2917435673.0,1
163428611.0,1
1554440905.0,1
1498508095.0,1
631264772.0,1
965906232.0,1
875031109.0,1
1466390575.0,1
24863341.0,1
51948529.0,1
113127868.0,1
349358100.0,1
2479829814.0,1
3149579275.0,1
847948644.0,1
257564347.0,1
159370592.0,1
3164539476.0,1
432469376.0,1
8.43e+17,1
2449407883.0,1
70136586.0,1
3647185232.0,1
758568505.0,1
1550453156.0,1
107565154.0,1
1094384036.0,1
337035490.0,1
2855275724.0,1
1366617421.0,1
210756830.0,1
373848200.0,1
3063948336.0,1
164370154.0,1
1055612952.0,1
1049616805.0,1
841740780.0,1
76622634.0,1
2314783454.0,1
376644186.0,1
190187196.0,1
443848405.0,1
894479864.0,1
2775727093.0,1
147063992.0,1
430438134.0,1
1687852327.0,1
2536538911.0,1
4776526452.0,1
2245763701.0,1
4047825013.0,1
7.61e+17,1
39314396.0,1
67347605.0,1
2423043132.0,1
3252454376.0,1
82309015.0,1
12701102.0,1
485571393.0,1
383182398.0,1
8.79e+17,1
1699074884.0,1
3319925304.0,1
44560229.0,1
2262902755.0,1
839216532.0,1
901692553.0,1
2669754949.0,1
73354161.0,1
6.98e+17,1
2907239767.0,1
266700270.0,1
2314774434.0,1
2964493958.0,1
225098439.0,1
1004194399.0,1
302534044.0,1
1357197991.0,1
2422354280.0,1
8.18e+17,1
2342973318.0,1
143020802.0,1
2256063276.0,1
73178582.0,1
153299336.0,1
1636015844.0,1
2925392784.0,1
2286478464.0,1
9.55e+17,1
2502031836.0,1
115584182.0,1
7e+17,1
2599078351.0,1
704092608.0,1
2847746144.0,1
586333545.0,1
8.63e+17,1
1307143184.0,1
103165754.0,1
2549586138.0,1
4519796599.0,1
559577545.0,1
2365349058.0,1
267079223.0,1
30201110.0,1
2935511826.0,1
228703371.0,1
172819627.0,1
73671447.0,1
1156254920.0,1
710064727.0,1
197373511.0,1
211777053.0,1
295135442.0,1
2748521047.0,1
1383733171.0,1
2914864374.0,1
229793550.0,1
63292494.0,1
99091080.0,1
23872484.0,1
1224084523.0,1
2378651516.0,1
2452166322.0,1
204738041.0,1
759516510.0,1
159163269.0,1
3219941226.0,1
535931608.0,1
143343199.0,1
580644061.0,1
3100700262.0,1
2502269958.0,1
307856074.0,1
227961909.0,1
407364694.0,1
169313182.0,1
473439267.0,1
2789981299.0,1
3814322052.0,1
196070242.0,1
417204032.0,1
52310255.0,1
3074469835.0,1
509946051.0,1
174601238.0,1
2174475188.0,1
3311675726.0,1
2864861259.0,1
319553396.0,1
72331734.0,1
2508650070.0,1
66593970.0,1
489180883.0,1
2254667322.0,1
2323592137.0,1
3139364600.0,1
1008156420.0,1
46651600.0,1
18427735.0,1
3277134913.0,1
1654778292.0,1
1678670833.0,1
43320411.0,1
572459013.0,1
9.19e+17,1
1049145745.0,1
150173053.0,1
8.38e+17,1
2314935228.0,1
1537930110.0,1
598396434.0,1
1729938073.0,1
165021007.0,1
2358961734.0,1
2353100029.0,1
3262019424.0,1
786117098.0,1
4712757960.0,1
475590067.0,1
3937337352.0,1
3258235220.0,1
69484275.0,1
2896000248.0,1
354168059.0,1
127825148.0,1
2958039613.0,1
43293330.0,1
80538097.0,1
111240228.0,1
3269087437.0,1
432303128.0,1
8.67e+17,1
69834086.0,1
1274159688.0,1
377842615.0,1
378398304.0,1
71512327.0,1
1674973398.0,1
2827680038.0,1
180449586.0,1
9.98e+17,1
2495508415.0,1
571906980.0,1
561959475.0,1
940244334.0,1
4184979312.0,1
2526805074.0,1
3120391103.0,1
626059556.0,1
58984641.0,1
1655639492.0,1
2355332558.0,1
2580861451.0,1
2557287680.0,1
3190182756.0,1
61729351.0,1
851379912.0,1
3168304721.0,1
205287653.0,1
3254906016.0,1
575962595.0,1
8.93e+17,1
136217428.0,1
399151371.0,1
1263253213.0,1
59462305.0,1
71107600.0,1
61779973.0,1
1136872958.0,1
2352475932.0,1
7.9e+17,1
3639766940.0,1
2505597104.0,1
2884352413.0,1
1158973687.0,1
234628519.0,1
118913885.0,1
3778097233.0,1
438092184.0,1
398723223.0,1
292564979.0,1
3513938114.0,1
1128730284.0,1
986683928.0,1
2857829269.0,1
1152579553.0,1
1258576872.0,1
1464344101.0,1
2369601638.0,1
1896057739.0,1
1000974319.0,1
2369640996.0,1
1909822340.0,1
1260799074.0,1
9.44e+17,1
2714691272.0,1
261160000.0,1
73580779.0,1
910141830.0,1
3276296810.0,1
2311198777.0,1
1743063660.0,1
2871043663.0,1
414525063.0,1
71232432.0,1
599068868.0,1
2719559460.0,1
2363519953.0,1
325406568.0,1
1854261536.0,1
1852379899.0,1
3273171655.0,1
8.2e+17,1
386086953.0,1
3316020867.0,1
875073830.0,1
2311161236.0,1
78934412.0,1
108415176.0,1
1118476873.0,1
2904094534.0,1
4707808602.0,1
72155950.0,1
59049938.0,1
75125821.0,1
1690073347.0,1
3112052178.0,1
158014804.0,1
115079712.0,1
398646917.0,1
469235523.0,1
198388874.0,1
353585618.0,1
78279213.0,1
2311181209.0,1
9.59e+17,1
19237217.0,1
9.56e+17,1
1479573373.0,1
1457046180.0,1
420970337.0,1
7.58e+17,1
461609961.0,1
1896039488.0,1
2491495609.0,1
187997580.0,1
1276731744.0,1
2500187215.0,1
2497511870.0,1
2674103198.0,1
313056524.0,1
317863682.0,1
8.14e+17,1
2866839745.0,1
3240563762.0,1
245586666.0,1
486296948.0,1
71429844.0,1
270814194.0,1
112726213.0,1
600812869.0,1
226494448.0,1
116823357.0,1
1339174842.0,1
1464361748.0,1
135707457.0,1
931263068.0,1
1058474317.0,1
395625615.0,1
81229579.0,1
143243368.0,1
88420786.0,1
134698541.0,1
3222103262.0,1
8.06e+17,1
1628227729.0,1
1934553468.0,1
532714497.0,1
225322886.0,1
145537217.0,1
2873364997.0,1
294576490.0,1
3365491165.0,1
451486882.0,1
376007525.0,1
65991060.0,1
245401621.0,1
382566085.0,1
9.16e+17,1
1081777273.0,1
1195755866.0,1
322295692.0,1
1143922789.0,1
751062229.0,1
266454412.0,1
162202729.0,1
2331568819.0,1
1903690375.0,1
1885408254.0,1
86866861.0,1
187760955.0,1
517913185.0,1
110312278.0,1
248199104.0,1
98825175.0,1
280895955.0,1
2905814730.0,1
7.87e+17,1
196258781.0,1
2295403266.0,1
235160795.0,1
8.83e+17,1
159150976.0,1
2262540072.0,1
86105464.0,1
2929281764.0,1
9.18e+17,1
1445507220.0,1
56532711.0,1
800313547.0,1
101991604.0,1
84028971.0,1
83310402.0,1
728021904.0,1
459813970.0,1
1347741085.0,1
709483584.0,1
68855713.0,1
1923211742.0,1
67936514.0,1
2423239405.0,1
7.85e+17,1
61851322.0,1
8.57e+17,1
3304791077.0,1
4844627833.0,1
8.26e+17,1
9.69e+17,1
4193984763.0,1
111813142.0,1
513291548.0,1
215349786.0,1
1047708092.0,1
183517457.0,1
2408810690.0,1
3253139930.0,1
162904440.0,1
118369562.0,1
8.82e+17,1
115807680.0,1
1054725038.0,1
228615995.0,1
2231054270.0,1
1227003810.0,1
1177860162.0,1
1661595355.0,1
131377054.0,1
3864960864.0,1
2896704344.0,1
70725529.0,1
501353524.0,1
3128571781.0,1
3591745814.0,1
547044316.0,1
393493493.0,1
484729792.0,1
1336081364.0,1
48306266.0,1
1050527953.0,1
486675146.0,1
92952487.0,1
235105357.0,1
2455219674.0,1
2730933570.0,1
205783184.0,1
189774285.0,1
7.24e+17,1
9.31e+17,1
3258734490.0,1
105085302.0,1
7.02e+17,1
227179796.0,1
221901964.0,1
173434541.0,1
545625476.0,1
213498679.0,1
73927386.0,1
2416927724.0,1
555668508.0,1
2289151884.0,1
2304024478.0,1
1637397794.0,1
449738510.0,1
65683159.0,1
178638003.0,1
78855107.0,1
9.83e+17,1
7.62e+17,1
49559189.0,1
7.27e+17,1
1180745088.0,1
1354194240.0,1
7.45e+17,1
113849880.0,1
3097054754.0,1
565546641.0,1
2438593970.0,1
381617436.0,1
7.38e+17,1
3699125119.0,1
222015986.0,1
1196651028.0,1
279899103.0,1
125689419.0,1
2646291884.0,1
8.05e+17,1
3222496663.0,1
466723076.0,1
491836420.0,1
458973411.0,1
604346693.0,1
389908502.0,1
1916893075.0,1
380755133.0,1
7.04e+17,1
3731381352.0,1
40730991.0,1
106057603.0,1
299732033.0,1
2580513709.0,1
971638117.0,1
516555256.0,1
138632715.0,1
2920816987.0,1
2504072815.0,1
517937866.0,1
509652077.0,1
284771200.0,1
3311131717.0,1
2989509481.0,1
2829775256.0,1
2214699186.0,1
1319417731.0,1
262626909.0,1
174453386.0,1
100501797.0,1
131875808.0,1
79380990.0,1
198888246.0,1
8.28e+17,1
1373657900.0,1
9.2e+17,1
3180698048.0,1
8.42e+17,1
281501402.0,1
3176888358.0,1
158223726.0,1
2300940938.0,1
2232222276.0,1
136866901.0,1
375991552.0,1
184738514.0,1
155580220.0,1
85611078.0,1
236004490.0,1
8.94e+17,1
2279797170.0,1
72004620.0,1
269120479.0,1
3061150290.0,1
2891652854.0,1
9.02e+17,1
316893403.0,1
352858952.0,1
97694002.0,1
1913859108.0,1
141001653.0,1
527330536.0,1
2845806630.0,1
348667435.0,1
2887214641.0,1
619633070.0,1
118243421.0,1
9.36e+17,1
631705596.0,1
546753355.0,1
2902387842.0,1
60310235.0,1
1461447170.0,1
3785057832.0,1
44601700.0,1
223476605.0,1
235931838.0,1
493317568.0,1
20016144.0,1
598959076.0,1
156597197.0,1
61465123.0,1
2438315065.0,1
8.59e+17,1
2793707457.0,1
131487827.0,1
1555460575.0,1
349760926.0,1
415484927.0,1
406798267.0,1
1291213327.0,1
1304599266.0,1
120429806.0,1
263566427.0,1
4412080458.0,1
9.35e+17,1
187464457.0,1
108343777.0,1
1637053796.0,1
2281572427.0,1
309466382.0,1
2831858568.0,1
80519426.0,1
9.34e+17,1
9.41e+17,1
444353411.0,1
7.08e+17,1
1153460550.0,1
348792302.0,1
3232689950.0,1
948963229.0,1
1388567274.0,1
142166718.0,1
276005516.0,1
234177578.0,1
1482244610.0,1
194987317.0,1
400179399.0,1
451958586.0,1
701272502.0,1
208134317.0,1
287154769.0,1
118266819.0,1
3318230576.0,1
223378781.0,1
354329969.0,1
2954271385.0,1
3144767503.0,1
4482631578.0,1
9.07e+17,1
534251948.0,1
427100892.0,1
387691416.0,1
82341139.0,1
2837140292.0,1
18040227.0,1
1434466604.0,1
9.91e+17,1
140830104.0,1
3270404358.0,1
754600381.0,1
2421762716.0,1
392528194.0,1
37160120.0,1
112669310.0,1
370625772.0,1
4289909474.0,1
478572197.0,1
186777719.0,1
2519471036.0,1
108840453.0,1
246572257.0,1
282571689.0,1
2853269293.0,1
4886360449.0,1
172258642.0,1
2895368449.0,1
608835804.0,1
181274580.0,1
2862109627.0,1
234715574.0,1
281154149.0,1
92537092.0,1
109252251.0,1
251990477.0,1
131718184.0,1
7.15e+17,1
221674788.0,1
633593878.0,1
117924571.0,1
894944394.0,1
143421204.0,1
235873212.0,1
2341937407.0,1
1118334355.0,1
721000250.0,1
258282706.0,1
263721978.0,1
308521149.0,1
97261382.0,1
119691957.0,1
1492730737.0,1
555017886.0,1
103587187.0,1
290249213.0,1
99844988.0,1
883635872.0,1
928840044.0,1
110935544.0,1
2660405646.0,1
364492455.0,1
237292859.0,1
9.11e+17,1
3228230826.0,1
1926514861.0,1
7.3e+17,1
51700631.0,1
245019248.0,1
365412156.0,1
3364310719.0,1
108560530.0,1
4669741572.0,1
1576955652.0,1
110958319.0,1
354954138.0,1
98807795.0,1
69912068.0,1
3071727655.0,1
2438141006.0,1
2838256116.0,1
228317213.0,1
2226785863.0,1
9.09e+17,1
890900204.0,1
100294200.0,1
7.54e+17,1
378712353.0,1
47274731.0,1
775002890.0,1
1513488384.0,1
74347065.0,1
47932498.0,1
128601792.0,1
2871185910.0,1
2889198924.0,1
623904549.0,1
4887297435.0,1
242535428.0,1
7.46e+17,1
2753415576.0,1
84526181.0,1
9.22e+17,1
184557964.0,1
212462850.0,1
9.97e+17,1
1121089392.0,1
701726809.0,1
2800544588.0,1
1174889616.0,1
7.1e+17,1
1115790181.0,1
3236618732.0,1
1536117570.0,1
3177957847.0,1
531441156.0,1
2936823331.0,1
248998166.0,1
1409544050.0,1
294481342.0,1
7.43e+17,1
218426063.0,1
68381793.0,1
1036666722.0,1
23772644.0,1
112126632.0,1
2696971124.0,1
229873184.0,1
878059062.0,1
3187198063.0,1
1971816528.0,1
468145932.0,1
82104835.0,1
2319203023.0,1
1198792705.0,1
568323360.0,1
1451372822.0,1
65639033.0,1
2270700511.0,1
260581544.0,1
1466436835.0,1
1043449862.0,1
3166393243.0,1
223349860.0,1
48655553.0,1
875032256.0,1
1224992576.0,1
1538415270.0,1
236026399.0,1
1609075705.0,1
8.36e+17,1
2894429496.0,1
99431471.0,1
474704760.0,1
135049271.0,1
2893917372.0,1
2394584420.0,1
4799732815.0,1
3193551429.0,1
4142445852.0,1
2332839883.0,1
84994008.0,1
843862123.0,1
101657195.0,1
156295569.0,1
635867549.0,1
7.65e+17,1
60439335.0,1
9.93e+17,1
3107745397.0,1
2801993976.0,1
99365764.0,1
402575852.0,1
77724354.0,1
546956094.0,1
181878507.0,1
7.2e+17,1
2553942204.0,1
70622082.0,1
2793735669.0,1
2291323392.0,1
3190389582.0,1
873550645.0,1
403910126.0,1
387720027.0,1
312696096.0,1
119399760.0,1
368918459.0,1
2892679681.0,1
3299112085.0,1
207542630.0,1
46185057.0,1
788836572.0,1
890433516.0,1
2412724039.0,1
106835437.0,1
4921355922.0,1
737907978.0,1
4745573953.0,1
198400006.0,1
191951600.0,1
485839193.0,1
169887451.0,1
80870775.0,1
217975217.0,1
138234307.0,1
700716733.0,1
127146934.0,1
211421691.0,1
132061075.0,1
100541385.0,1
500820858.0,1
2917714256.0,1
7.44e+17,1
2548893835.0,1
149014530.0,1
1452998210.0,1
2297291190.0,1
3228154548.0,1
744575917.0,1
371364308.0,1
3098610954.0,1
3113690752.0,1
1094322991.0,1
2563294244.0,1
7.14e+17,1
2283520309.0,1
249243219.0,1
1907021312.0,1
8.74e+17,1
3227950932.0,1
2343003756.0,1
8.32e+17,1
59452948.0,1
52380802.0,1
152172885.0,1
8.47e+17,1
7.52e+17,1
230983010.0,1
341357245.0,1
1442939874.0,1
3810488593.0,1
2449676192.0,1
59346171.0,1
107319980.0,1
579558553.0,1
