created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 02 16:24:23 +0000 2024;1763963571837579310;"@masgah_ @CNNIndonesia Prabowo Gibran menang di tuduh curang kaesang kalah di sukur²in jadi yg bener itu mereka curang apa gimana? Katanya anak presiden tapi ko kaesang bisa kalah? Katanya RIP demokrasi tapi sampe sekarang orang² kek lu ga pada di tangkep? Padahal banyak banget loh orang² kek lu di x";0;0;0;0;in;1563020614033903621;1763811881028817351;Ratnaaa87322367;https://twitter.com/Ratnaaa87322367/status/1763963571837579310
Sat Mar 02 16:24:13 +0000 2024;1763963530448138395;"@killergirl3_ Iyaa kan scr ga langsung beliau ttp pgn berkuasa 3 periode dg caranya sendiri , mnjdikan prabowo presiden dan memberi peluang anaknya juga,mohon maaf aku lulusan SMA kl aku jd anak jokowi bisa jadi juga gua nyaleg jd walikota😂";0;0;0;0;in;1756269752476200960;1758305961499058591;AchlysTria24069;https://twitter.com/AchlysTria24069/status/1763963530448138395
Sat Mar 02 16:23:33 +0000 2024;1763963364378902774;"@detikcom Ini bisa dijadikan fraksi pengusung hak angket bahwa rapat kabinet yg dipimpin presiden membuktikan bahwa presiden memihak paslon O2 dengan menakomodasi program capres";0;0;0;0;in;1603598306239619073;1763775399706636376;SilversterBudi;https://twitter.com/SilversterBudi/status/1763963364378902774
Sat Mar 02 16:22:51 +0000 2024;1763963188859883975;"@DrEvaChaniago Semoga Presiden mendatang adalah seseorang yg kuat menahan lapar dan mau ikut merasakan penderitaan sekitar tanpa banyak hiasan kata yg menyembur di media massa";0;0;0;0;in;1212891613;1763900164375470082;DayuKei;https://twitter.com/DayuKei/status/1763963188859883975
Sat Mar 02 16:22:25 +0000 2024;1763963077656236525;"@ryuuarm Pemilihan Presiden juga voting kok bukan pake juri";0;1;0;0;in;1571828403573248000;1763918874368733212;awprabuuu;https://twitter.com/awprabuuu/status/1763963077656236525
Sat Mar 02 16:22:16 +0000 2024;1763963040196907475;"@aly_benzema Betul, Seperti kata Tole Gibran itu. Ahay";0;1;0;0;in;1663683191763525632;1763730098291953883;Presiden_Swasta;https://twitter.com/Presiden_Swasta/status/1763963040196907475
Sat Mar 02 16:21:08 +0000 2024;1763962754279567538;"@Dennysiregar7 @bahlillahadalia Dan sebelum berita ini muncul ada yg titip mentri ke calon presiden berikutnya., apakah ada hubungannya?";0;0;0;0;in;854336120498171904;1763775441985556602;JemuranTeli;https://twitter.com/JemuranTeli/status/1763962754279567538
Sat Mar 02 16:21:05 +0000 2024;1763962744817307974;"Kata Moeldoko: Ada Salah Satu Menko Paparkan Lewat Slide Soal Janji Presiden Berikutnya https://t.co/NBWxbt6kFT";0;0;0;0;in;1225432911899324419;1763962744817307974;RepelitaO;https://twitter.com/RepelitaO/status/1763962744817307974
Sat Mar 02 16:21:02 +0000 2024;1763962729893949625;"@Hasbil_Lbs @syafniir Ada tumpukan beras, ada orang iseng nempelin stiker. Tapi kok gak ada yang iseng jdi penerima dan gak ada yang iseng jdi pembri.  Kalau soal bansos presiden jelas sih yang ngasih ada pada gak malu.";0;0;0;0;in;326250926;1763789942302613900;Ali_Rasya;https://twitter.com/Ali_Rasya/status/1763962729893949625
Sat Mar 02 16:20:45 +0000 2024;1763962658603307012;"Dulu gw bangga belain Prabowo di 2019, sampai g boleh masuk TPS gara2 kaos 2019 ganti presiden,smp dikeroyok,panwas,KPU, babinkamtibmas Polsek, satpol PP,linmas, Koramil, bangga bela Prabowo krn dicurangi Jokowi, skrg bangga bela Anies,Krn dicurangi Jokowi dan Prabowo";0;0;0;0;in;1429324599611727873;1763962658603307012;Tyan805;https://twitter.com/Tyan805/status/1763962658603307012
