created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 13 05:59:03 +0000 2023;1734815175499465215;"Kami berkeyakinan bahwa, di antara 3 kandidat presiden Indonesia 2024, Anies Rasyid Baswedan lah yang paling memenuhi 3 kriteria di atas, #AMINpalingserius";0;0;0;0;in;55646008;1734815175499465215;septa_ryan;https://twitter.com/septa_ryan/status/1734815175499465215
Wed Dec 13 05:44:03 +0000 2023;1734811398688162014;"Ya Allah bukalah mata hati rakyat indonesia ya Allah, dan memilih Anies Presiden 2024 #AMINAjaDulu  #AMINpalingserius";0;0;0;1;in;860193546577469442;1734811398688162014;vplvo;https://twitter.com/vplvo/status/1734811398688162014
Wed Dec 13 05:32:40 +0000 2023;1734808532997095459;"Ya Allah bukalah mata hati rakyat indonesia ya Allah, dan memilih Anies Presiden 2024 #AMINAjaDulu  #AMINpalingserius";0;0;1;0;in;379534036;1734808532997095459;safefanani;https://twitter.com/safefanani/status/1734808532997095459
Wed Dec 13 04:55:00 +0000 2023;1734799053861634368;"Bikin bangga Rakyat Indonesia punya Presiden RI 2024 Anies Baswedan  #AMINAjaDulu  #AMINpalingserius";0;0;0;0;in;872199549552435200;1734799053861634368;kang_Soer;https://twitter.com/kang_Soer/status/1734799053861634368
Wed Dec 13 04:47:13 +0000 2023;1734797095801102733;"@jansen_jsp Bang @jansen_jsp Indonesia perlu perubahan bismillahirrahmanirrahim dg izin Alloh SWT Anies Baswedan Presiden Republik Indonesia 2024-2029";0;0;0;0;in;1720438848105402368;1734620018355376627;JujurKeren40418;https://twitter.com/JujurKeren40418/status/1734797095801102733
Wed Dec 13 04:22:00 +0000 2023;1734790749516951573;"Anies Layak Menjadi Presiden Indonesia 2024-2029.  #AMINajaDulu #AMINpalingserius";0;0;0;0;in;1732220875934740480;1734790749516951573;mbahjumbret;https://twitter.com/mbahjumbret/status/1734790749516951573
Wed Dec 13 03:56:44 +0000 2023;1734784394261594349;"@CNNIndonesia Prabowo bertanya untuk kemenangan Anies. Anies banyak skor di debat malam ini. Terima kasih pak prabowo karena anda lah rakyat Indonesia jadi tau siapa yang pantas jadi presiden 2024 yaitu Anies Baswedan";0;0;0;0;in;946205988465471488;1734571606117323151;Loberitain;https://twitter.com/Loberitain/status/1734784394261594349
Wed Dec 13 03:55:35 +0000 2023;1734784101427609753;"@aniesbaswedan Masyallah pak Anies 🤲. Semoga Allah mengizinkan anda pak @aniesbaswedan  menjadi Presiden Republik Indonesia Tahun 2024, dan membawa perubahan buat negeri kita tercinta. Aamiin 🤲🤲🤲";0;0;0;0;in;1229943736802500608;1734758590538514496;Yu2sSt;https://twitter.com/Yu2sSt/status/1734784101427609753
Wed Dec 13 02:47:59 +0000 2023;1734767089733538114;"#AMINAjaDulu  #aminpalingserius  #wakandanomoreindonesiaforever InsyaAllah pak Anies Baswedan presiden Indonesia 2024.. Aamiin https://t.co/CwoaGPWR3Z";0;0;0;0;in;1718084327433699328;1734767089733538114;ShofiaRatna84;https://twitter.com/ShofiaRatna84/status/1734767089733538114
Wed Dec 13 02:18:11 +0000 2023;1734759591404265569;"udah w bilang dari dulu anies for presiden indonesia 2024. amiin";0;0;0;0;in;1083447896;1734759591404265569;seltzer_666;https://twitter.com/seltzer_666/status/1734759591404265569
Wed Dec 13 01:55:54 +0000 2023;1734753984660001064;"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Wakanda no more, Indonesia forever, Pak Anies memang paling layak untuk menjadi Presiden RI Ke-8 (2024 - 2029), AMIN !";0;0;0;2;in;303126089;1734752779607163330;Ukimarz;https://twitter.com/Ukimarz/status/1734753984660001064
