created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jun 22 23:09:34 +0000 2023;1672019024698568704;"Berbagai dukungan terhadap Ganjar Pranowo for Presiden Indonesia 2024! #GanjarCapres #ganjarpranowo #jokowi #pemilu #GanjarCapres #GanjarCapresPDIP #GanjarCapres2024 #GanjarCapres #IndonesiaMaju https://t.co/Bp21KUMBiH";0;0;0;1;in;2925543153;1672019024698568704;GanjarPendukung;https://twitter.com/GanjarPendukung/status/1672019024698568704
Thu Jun 22 22:55:31 +0000 2023;1672015485939101698;"Masyarakat setuju pilih Ganjar untuk menjadi Presiden Indonesia 2024 https://t.co/97eHAAPgmN";0;0;0;0;in;1419845070;1672015485939101698;santrinembahno;https://twitter.com/santrinembahno/status/1672015485939101698
Thu Jun 22 15:26:15 +0000 2023;1671902426817806336;"@Ganjaran_app Pak Ganjar sangat cocok jadi Presiden Indonesia 2024, mempunyai inovasi luar biasa";0;0;0;0;in;1568795332154376194;1671805225785769987;arinisaskia1;https://twitter.com/arinisaskia1/status/1671902426817806336
Thu Jun 22 09:25:43 +0000 2023;1671811696149794816;"Terpantau, Presiden Jokowi juga mendapat ucapan selamat ulang tahun dari banyak tokoh, diantaranya Ahok, Partai Nasdem, Ganjar Pranowo, dan Anies Baswedan.#pemerintahhebat #indonesiamaju #indonesia #jokowi #jokowipresidentkita #nusantara #RI1 #fypシ #viral #2024 https://t.co/1rfy4decBF";0;0;0;2;in;1602519104836861952;1671811696149794816;gaman_pradana;https://twitter.com/gaman_pradana/status/1671811696149794816
Thu Jun 22 07:29:01 +0000 2023;1671782326941122560;"Diaspora Indonesia di Amerika Deklarasi Dukung Ganjar Presiden 2024 Selingkuh 2024 #MenangTotal  Pasutri Gaje Syahnaz https://t.co/eCRLmFGK0b";0;0;0;0;in;1598583583425241089;1671782326941122560;VillaransiMercy;https://twitter.com/VillaransiMercy/status/1671782326941122560
Thu Jun 22 06:29:54 +0000 2023;1671767448746594304;"Pak Ganjar Dipercayakan Masyarakat Indonesia Jadi Presiden 2024. #GanjarCapres https://t.co/C4fyhdxtF3";0;0;0;0;in;1583238702636990464;1671767448746594304;safiranijania;https://twitter.com/safiranijania/status/1671767448746594304
Thu Jun 22 02:21:34 +0000 2023;1671704955709947904;"Seniman Indonesia Dukung Ganjar Pranowo  Dukungan untuk bakal calon presiden (bacapres) 2024 dari PDIP Ganjar Pranowo semakin tak terbendung. Kali ini, giliran Gabungan Seniman Indonesia (GSI) yang mendeklarasikan dukungannya untuk Ganjar.  Argentina Titanic Pasutri Gaje Syahnaz https://t.co/jrMz3JSYCo";1;4;11;16;in;1290494259791933443;1671704955709947904;rasa2086;https://twitter.com/rasa2086/status/1671704955709947904
Thu Jun 22 02:13:46 +0000 2023;1671702989281841153;"Seniman Indonesia Dukung Ganjar Pranowo  Dukungan untuk bakal calon presiden (bacapres) 2024 dari PDIP Ganjar Pranowo semakin tak terbendung. Kali ini, giliran Gabungan Seniman Indonesia (GSI) yang mendeklarasikan dukungannya untuk Ganjar.  Argentina Titanic Pasutri Gaje Syahnaz https://t.co/AKnEAWL0g5";1;3;12;11;in;1290494259791933443;1671702989281841153;rasa2086;https://twitter.com/rasa2086/status/1671702989281841153
Wed Jun 21 19:35:10 +0000 2023;1671602680740081664;"Ganjar Pranowo Anugerah untuk Indonesia Maju, Penerus pak Jokowi, Presiden RI ke 8 di 2024. Insya Allah Berkah   Tidak ada yang bisa menghalangi kalau Allah SWT sudah Menghendaki";0;0;0;0;in;1541424283037347841;1671602680740081664;jak_moel;https://twitter.com/jak_moel/status/1671602680740081664
Wed Jun 21 16:44:46 +0000 2023;1671559799501393923;"@pandji Warisan terbaik Indonesia tetap dipimpin pribumi,harga diri Indonesia terjaga.pribumi bangga.begitu juga 2024 pak Ganjar Pranowo asli pribumi.jadi pribumi pilih jadi  presiden.";0;0;0;0;in;1666330480478949377;1671371784833081345;MilihPribumi;https://twitter.com/MilihPribumi/status/1671559799501393923
Wed Jun 21 14:59:05 +0000 2023;1671533202106720256;"@ch_chotimah2 @ganjarpranowo Ganjar itu jauhhh Kaga ada apa apanya PRABOWO NEXT PRESIDEN INDONESIA 2024";0;0;0;0;in;1307376289041453056;1671440463285616640;Jay11532293;https://twitter.com/Jay11532293/status/1671533202106720256
Wed Jun 21 14:25:02 +0000 2023;1671524634557136896;"@ganjarpranowo Harapan anak muda indonesia 🇮🇩 ganjar presiden 2024 🇮🇩";0;0;0;0;in;2885787265;1671506645061619714;oka_yudara;https://twitter.com/oka_yudara/status/1671524634557136896
