,created_at,user_id_str,tweet_url,Tweet,no_stopwords,sentiment
391,2023-06-05,1350839591247331328,https://twitter.com/Jali86476093/status/1665549103030325249,"Ini yang bodoh dari jokowi. Muter dengan pilihannya. Rakyat Indonesia sudah tahu semuanya. Dan tetap akan menjadikan Anies Baswedan for Presiden Indonesia di tahun 2024.""",bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia bodoh muter pilihanya rakyat indonesia tahu semua jadi anies baswedan presiden indonesia,Positive
392,2023-06-05,1605090528139177984,https://twitter.com/yogaskuyy/status/1665548461964689408,Pak Anies sangat layak jadi Presiden Indonesia 2024.. https://t.co/PQ3qWSZXA0,pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co pak anies sangat presiden indonesia htps t co,Positive
393,2023-06-05,23343960,https://twitter.com/kompascom/status/1665547174565011457,"Mantan Gubernur DKI Jakarta Anies Baswedan disambut meriah saat menghadiri pagelaran Formula E di Jakarta Utara. Seorang pria paruh baya berkemeja biru bahkan berteriak “Presiden 2024, Indonesia sejahtera,” setelah berhasil bersalaman dengan Anies. &lt #FormulaE #AniesBaswedan https://t.co/EEAFxBO1cT",mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co mantan gubernur dki jakarta anies baswedan sambut riah sat hadir pagelaran formula e jakarta utara orang pria paruh baya kemeja biru bahkan teriak presiden indonesia sejahtera hasil salam anies lt formulae aniesbaswedan htps t co,Positive
394,2023-06-05,1350839591247331328,https://twitter.com/Jali86476093/status/1665546616206680064,Kita ga percaya. Anies Baswedan turun kredebilitasnya. Rakyat Indonesia yakin. Anies Baswedan akan jadi Presiden Indonesia di tahun 2024.,enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia enggak percaya anies baswedan turun kredebilitasnya rakyat indonesia yakin anies baswedan presiden indonesia,Negative
395,2023-06-05,1335382116574490627,https://twitter.com/GNET888/status/1665544750114406402,Anies layak menjadi calon presiden RI: Tapi balik ke rakyat indonesia ==Menerima atau tidak. biasanya anies banyak kejutanya. seperti dipemilihan Gub DKI. apalagi +SuryaPaloh: kadang Skip Kanan&amp kiri. liat 2024:: siapakah Presiden RI KE 8: netral\Independent\NdakCawe2\etc,anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc anies ri balik terima biasa juta pilih gub dki suryapaloh kadang skip kanan amp kiri lihat siapa presiden ri netral independent etc,Positive
396,2023-06-05,1575064788161667072,https://twitter.com/PropertyTaja/status/1665525789956390912,Mantap ktum ahy sehat sll dan semangatS14P 2024 insa allah demokrat suara juara dg cara kompak dan saling bantu dg warga dan pengurus demokrat pusat atau pun anak cabang daerah seluruh Indonesia ny amin anies ahy presiden dan wakil presiden RI 2024/2029 Dpac PD kec cisoka bisa,mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka mantap ktum sehat sl insa alah suara juara cara kompak saling bantu urus pusat anak cabang daerah seluruh indonesia nya amin wakil ri dpac pd kec cisoka,Positive
397,2023-06-04,1384439076741279745,https://twitter.com/UcokPart/status/1665489469552619520,2024 Anies Presiden Indonesia🇮🇩 🙏 Tak terbendung tak tertandingi Ri1,anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding anies presiden indonesia tak bendung tanding,Positive
398,2023-06-04,1350839591247331328,https://twitter.com/Jali86476093/status/1665414173692674048,Anies Baswedan for Presiden Indonesia di tahun 2024,anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia anies baswedan presiden indonesia,Positive
399,2023-06-04,1654880686304800768,https://twitter.com/faizfff74/status/1665411120532983808,Kalau ini bisa terjadi MAKA PEMENANGNYA ADALAH ANIES...2024 PRESIDEN INDONESIA,kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia kalau jadi menang anies presiden indonesia,Positive
400,2023-06-04,2894899615,https://twitter.com/kurangbayar/status/1665381524487933953,"terima kasih Plt. gub. heru yg telah mendukung &amp mengawal menuju kursi Presiden 2024 - 2029, dengan slogan baru Jakarta SUKSES JAKARTA, UNTUK INDONESIA"" kesuksesan Jakarta dipimpin Anies memang harus ditularkan keseluruh Indonesia KOLABORASI INDONESIA""",terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia terima kasih plt gub heru amp awal tuju kursi presiden - slogan baru jakarta sukses jakarta indonesia sukses jakarta pimpin anies memang tular seluruh indonesia kolaborasi indonesia,Positive
401,2023-06-04,1633625893410312193,https://twitter.com/kudatroyatimur/status/1665363367257620481,Kenapa sih yang baik-baik itu pasti karya Bapak Cebong gak nyerang lagi tuh.. mereka cebong sudah melepaskan dahaga bangga atas karya Bapak Anies. Keren sih Formula E yg sukses di tangan Presiden Indonesia 2024. https://t.co/wG903hUFNG,sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co sih baik karya bapak cebong enggak serang tuh cebong lepas dahaga banga atas karya bapak anies keren sih formula e sukses tangan presiden indonesia htps t co,Positive
402,2023-06-04,920991035777417216,https://twitter.com/poskjsjed/status/1665361041000374272,Isyarat... Bang Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 Next.,isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next isyarat bang anies rasyid baswedan presiden republik indonesia tahun next,Positive
403,2023-06-04,920991035777417216,https://twitter.com/poskjsjed/status/1665360498492153862,Bang Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 Next,bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next bang anies rasyid baswedan presiden republik indonesia tahun next,Positive
404,2023-06-04,1601441447999246337,https://twitter.com/syahran_pay/status/1665341995370389505,Jangan terpengaruh dengan UCAPAN Mereka ...nyatanya ANIES MAKIN tambah pendukung nya...dan YAKIN 2024 ANIES PRESIDEN RI KE 8 INDONESIA SEJAHTERA,jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera jangan pengaruh ucap nyata anies makin tambah dukung nya dan yakin anies presiden ri indonesia sejahtera,Positive
405,2023-06-04,1607983550393102336,https://twitter.com/rentmobillombok/status/1665286013604986881,"Hanya orang mabuk dan setengah sadar atau goblok yg pilih pemimpin daerah yg paling miskin Mulu, ini Indonesia hello.. semoga pak Anies Baswedan presiden 2024",mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan mabuk tengah sadar goblok pimpin daerah miskin mulu indonesia helo pak anies baswedan,Negative
406,2023-06-04,1613018645088833536,https://twitter.com/Aja8Rachman/status/1665277964915728384,Beda kelas dgn capres yg lain.. BPK Anies Presiden 2024.. yg satu lari lari dari Rasa tanggung jawab.. yg satu gebrak gebrak emosian.. tetap kita semua milih Bpk Anies Baswedan presiden Indonesia 2024,beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia beda kelas bpk anies presiden satu lari lari rasa tangung jawab satu gebrak gebrak emosi pilih bpk anies baswedan indonesia,Negative
407,2023-06-04,1350839591247331328,https://twitter.com/Jali86476093/status/1665270424974884864,Siapapun wakilnya. Anies dan wakilnya akan menjadi Presiden Indonesia di tahun 2024,siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia siapa wakil anies wakil presiden indonesia,Positive
408,2023-06-04,1350839591247331328,https://twitter.com/Jali86476093/status/1665268629351579649,Lebih baik Anies Baswedan jadi Presiden Indonesia di tahun 2024. Ganjar dan Prabowo tidak layak jadi Presiden...!!!,lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden lebih baik anies baswedan presiden indonesia ganjar prabowo presiden,Positive
409,2023-06-04,1350839591247331328,https://twitter.com/Jali86476093/status/1665267797935685632,Lebih baik Anies Baswedan jadi Presiden Indonesia di tahun 2024 daripada Ganjar atau Prabowo.,lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo lebih baik anies baswedan presiden indonesia ganjar prabowo,Positive
410,2023-06-04,1384439076741279745,https://twitter.com/UcokPart/status/1665262555722563585,2024 Anies Presiden Indonesia Kebencian tdk akan bs mengalahkan kemenangan,anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang anies presiden indonesia benci kalah menang,Positive
411,2023-06-04,1384439076741279745,https://twitter.com/UcokPart/status/1665252819925073920,"Rakyat Indonesia🇮🇩 tdk percaya dengan pencitraan sudah basi mohon maaf sekali..🙏 Maunya rakyat Indonesia🇮🇩 kerja BENAR' melayani rakyat mampu berkeadilan sosial bagi rakyat mampu membawa Indonesia maju Kami percaya bersama Anies Baswedan 2024 Menang Presiden RI 1🇮🇩🙏""",rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri rakyat indonesia percaya pencitran basi mohon maf sekali mau indonesia kerja benar layan mampu adil sosial mampu bawa indonesia percaya anies baswedan menang presiden ri,Positive
