,created_at,user_id_str,username,tweet_url,Tweet,no_stopwords,sentiment
0,2023-06-29,1533953764360523778,KuramaRubi,https://twitter.com/KuramaRubi/status/1674482263399235584,"Alhamdulillah tak salah selama ini sy pilih pak Prabowo, dari awal jadi cawapresnya Bu Mega sampai kemarin jadi capres, semoga tahun 2024 terpilih jadi presiden RI, Aamiin, benar kata alm. Gus Dur orang yg paling ikhlas untuk bangsa Indonesia adalah Prabowo"".""",alhamdulilah salah lama pak prabowo awal cawapresnya bu mega kemarin ri aamin benar kata alm gus dur ikhlas bangsa indonesia prabowo,Positive
1,2023-06-29,1511225166675685376,destirini2,https://twitter.com/destirini2/status/1674473778791976960,Sudah dapat dipastikan bahwa masyarakat Jawa Timur semakin bersimpati dan akan memilih Prabowo Subianto sebagai Presiden Republik Indonesia periode 2024-2029. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo,jawa timur makin simpat pilih prabowo subianto bagai presiden republik indonesia periode koalisikebangsan mendingprabowo terusmajubersamaprabowo,Positive
2,2023-06-29,1668305958177763328,LeoBoy638799023,https://twitter.com/LeoBoy638799023/status/1674465395192008704,Presiden RI 08 Prabowo Subianto Insyaallah Indonesia Jaya dan Rakyat Sejahtera Berkatnya..🙂😎❤️🙏,presiden ri prabowo subianto insya indonesia jaya rakyat sejahtera berkat,Positive
3,2023-06-29,1668305958177763328,LeoBoy638799023,https://twitter.com/LeoBoy638799023/status/1674463290205032449,Prabowo Subianto Presiden Republik Indonesia 08..🙂😎❤️👍,prabowo subianto presiden republik indonesia,Positive
4,2023-06-29,1589907181410783232,BudiSophian,https://twitter.com/BudiSophian/status/1674229655556210690,2024 Prabowo Presiden Indonesia Adil dan Makmur Lihat video DEKADE 08! #TikTok https://t.co/uQTSc4bAme,prabowo presiden indonesia adil makmur lihat video dekade tiktok htps t co,Positive
5,2023-06-28,1668305958177763328,LeoBoy638799023,https://twitter.com/LeoBoy638799023/status/1674032475612528640,Prabowo Presiden Indonesia 2024...😯🙂😎❤️🙏,prabowo presiden indonesia,Positive
6,2023-06-28,1504770962700779520,ISuranaba,https://twitter.com/ISuranaba/status/1674014525404893184,Semoga Bapak Prabowo Subianto terpilih menjadi Presiden Republik Indonesia di tahun 2024🙏🙏🙏,moga bapak prabowo subianto presiden republik indonesia,Positive
7,2023-06-28,1504770962700779520,ISuranaba,https://twitter.com/ISuranaba/status/1674013198335479808,"Semoga Keberuntungan berpihak pada Bapak Prabowo Subianto, terpilih sebagai Presiden Republik Indonesia di tahun 2024🙏🙏🙏",moga untung pihak bapak prabowo subianto bagai presiden republik indonesia,Positive
8,2023-06-28,1504770962700779520,ISuranaba,https://twitter.com/ISuranaba/status/1674010933650415616,"Semoga Keberuntungan berpihak pada Bapak Prabowo Subianto, terpilih menjadi Presiden Republik Indonesia di tahun 2024🙏🙏🙏",moga untung pihak bapak prabowo subianto presiden republik indonesia,Positive
9,2023-06-28,803146663497867264,lehon_mangolu,https://twitter.com/lehon_mangolu/status/1674004718098747393,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/NXxIaBLTrp #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co nxxiabltrp prabowoneruskepakdhe prabowo subianto,Negative
10,2023-06-28,1623634416991113217,bilyssaputra1,https://twitter.com/bilyssaputra1/status/1673997207555702784,SALATIGA - Purnawirawan Pejuang Indonesia Raya (PPIR) Salatiga deklarasikan diri mendukung Prabowo Subianto terpilih dan menjadi Presiden 2024-2029. #PrabowoNeruskePakdhe Prabowo Subianto,salatiga - purnawirawan juang indonesia raya pir salatiga deklarasi diri prabowo subianto presiden prabowoneruskepakdhe prabowo subianto,Positive
11,2023-06-28,1504770962700779520,ISuranaba,https://twitter.com/ISuranaba/status/1673996076213493760,"Semoga Bapak Prabowo Subianto, yang terpilih menjadi Presiden Republik Indonesia di tahun 2024🙏🙏🙏",moga bapak prabowo subianto presiden republik indonesia,Positive
12,2023-06-28,1614854441127284737,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1673995114086293504,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/ztqnveprvH #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co ztqnveprvh prabowoneruskepakdhe prabowo subianto,Negative
13,2023-06-28,1623634416991113217,bilyssaputra1,https://twitter.com/bilyssaputra1/status/1673987287242379264,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/ugg3V3vXiX",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto htps t co,Negative
14,2023-06-28,1504770962700779520,ISuranaba,https://twitter.com/ISuranaba/status/1673977124372508673,"Semoga Bapak Prabowo Subianto, terpilih menjadi Presiden Republik Indonesia di tahun 2024🙏🙏🙏",moga bapak prabowo subianto presiden republik indonesia,Positive
15,2023-06-28,1603553072415854592,M_tamy83,https://twitter.com/M_tamy83/status/1673976822021910528,"Siapapun yang nantinya terpilih sebagai presiden di 2024 semoga kedepannya Indonesia lebih maju. Untuk dukungan terhadap salah satu capres saya belum mendukung antara Prabowo maupun ganjar. Karena lagi fokus nguli cari receh 😆, tapi saya sangat mengagumi kedua capres tersebut.",siapa bagai depa indonesia hadap salah satu prabowo maupun fokus nguli cari receh sangat kagum,Positive
16,2023-06-28,1623634307125510150,fachriman13,https://twitter.com/fachriman13/status/1673973737409089537,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/ld2CuwsUKG #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
17,2023-06-28,1322178134,nashrajumaani,https://twitter.com/nashrajumaani/status/1673967663331315712,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/5oLDqg7x3d #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/VPc53f7pq5",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto htps t co,Negative
18,2023-06-28,4097650214,SamsudinBarus,https://twitter.com/SamsudinBarus/status/1673958325061566466,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/G1FQzL61Hh",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto htps t co,Negative
19,2023-06-28,1620837450255077376,artiasdeby3,https://twitter.com/artiasdeby3/status/1673957120864292867,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/79Lc90sr4v",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto htps t co,Negative
20,2023-06-28,1620838475330383872,andystwn4,https://twitter.com/andystwn4/status/1673936794537295872,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/kpj6wTjRfV",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto htps t co,Negative
21,2023-06-28,741633710601043969,gadotaja,https://twitter.com/gadotaja/status/1673935870137888769,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/HfeRjN4cOR #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
22,2023-06-28,1621379469125775363,moammarfatahil1,https://twitter.com/moammarfatahil1/status/1673931012437573632,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto,Negative
23,2023-06-28,1579126996537290752,mypresidentid,https://twitter.com/mypresidentid/status/1673918990757015553,"Lembaga survei menyatakan 40,5% rakyat Indonesia memilih Pak Bowo menjadi Presiden 2024. Kalau gini, yakin masih ragu untuk pilih Pak Bowo?☺️. #prabowo #prabowopresiden #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik https://t.co/0htYIVwakb",lembaga nyata indonesia pilih pak bowo presiden kalau gin yakin ragu pak bowo prabowopresiden indonesian viral fyp ganjarpranowo aniesbaswedan pinterpolitik htps t co,Positive
24,2023-06-28,2428768339,Rizwariryb,https://twitter.com/Rizwariryb/status/1673914283242192896,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/vNzXb4SyxV #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
25,2023-06-28,2428768339,Rizwariryb,https://twitter.com/Rizwariryb/status/1673914278309695490,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/tLsD35FdBe",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto htps t co,Negative
26,2023-06-27,471720329,adieenugroho,https://twitter.com/adieenugroho/status/1673823151850156033,Elektabilitas Ganjar Pranowo Unggul Jauh dari Prabowo dan Anies.. Ganjar Diinginkan Rakyat Indonesia untuk Menjadi Presiden Indonesia 2024. #GanjarCapres https://t.co/VHepCtrNM9,elektabilitas ganjar pranowo ungul jauh prabowo anies ganjar dingin rakyat indonesia jadi presiden indonesia ganjarcapres htps t co,Positive
27,2023-06-27,780753887644921857,sbram01,https://twitter.com/sbram01/status/1673805754426601473,Capres paling ideal Tidak pernah cari sensasi tapi sesungguhnya sangat berprestasi. Indonesia membutuhkan pigur seperti BPK Prabowo Subianto sebagai presiden RI pada 2024.,capres ideal pernah cari sensasi sesunguhnya sangat prestasi indonesia butuh pigur bpk prabowo subianto bagai ri,Positive
28,2023-06-27,1666418989504032769,Jefri941530,https://twitter.com/Jefri941530/status/1673742955260309504,"Ingat pesan jendral berkata positif jangan singgung apalagi berkata hal negatif partai manapun insha Allah 2024 jendral haji prabowo presiden indonesia aamiin🇮🇩😍.,",ingat pesan jenderal kata positif jangan singung kata negatif mana insha alah jenderal haji amin,Positive
29,2023-06-27,1644399748269604864,ahmadma98176761,https://twitter.com/ahmadma98176761/status/1673737399334244354,"Semua orang tu pada tau, bahkan seluruh rakyat indonesia, kalau hati keluarga pak jokowi semuanya tulus dukung pak presiden 2024., #prabowopresiden2024SS",semua tau bahkan seluruh hati keluarga pak semua tulus pak,Positive
30,2023-06-27,1614854441127284737,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1673654523523391488,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/ztqnveoTG9 #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
31,2023-06-27,1621379469125775363,moammarfatahil1,https://twitter.com/moammarfatahil1/status/1673622671253454848,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/RvShCFqQee #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co rvshcfqqe prabowoneruskepakdhe prabowo subianto,Negative
32,2023-06-27,814012104768307201,RondangKomariah,https://twitter.com/RondangKomariah/status/1673620702409420800,Lagi-lagi Jokowi Berikan Sinyal Dukungan Prabowo Presiden 2024 - Indonesia Defense Magz #KitaSemuaBersatu #NeruskePakdhe #PrabowoUntukIndonesia https://t.co/ct2pHRqcl8,jokowi ikan sinyal dukung prabowo presiden - indonesia defense magz kitasemuabersatu neruskepakdhe prabowountukindonesia htps t co,Positive
33,2023-06-27,803146663497867264,lehon_mangolu,https://twitter.com/lehon_mangolu/status/1673615307494293504,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/NXxIaBLTrp #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co nxxiabltrp prabowoneruskepakdhe prabowo subianto,Negative
34,2023-06-27,1322178134,nashrajumaani,https://twitter.com/nashrajumaani/status/1673608563141521409,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/5oLDqg7x3d #PrabowoNeruskePakdhe Prabowo Subianto https://t.co/Szr6MYu6ka",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto htps t co,Negative
35,2023-06-27,1496868608374616069,putuekyai,https://twitter.com/putuekyai/status/1673599834606145536,Presiden Indonesia 2024-2029 Siapa pilihan anda???,presiden indonesia siapa pilih,Positive
36,2023-06-27,1614845433817493505,akuteguh5,https://twitter.com/akuteguh5/status/1673597016755273728,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/NCKZuMU5KY #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
37,2023-06-27,741633710601043969,gadotaja,https://twitter.com/gadotaja/status/1673583450719408128,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/HfeRjN4cOR #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
38,2023-06-27,909824927695589376,golbachgoals,https://twitter.com/golbachgoals/status/1673580471236837376,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/pDiMR7rT4O #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co prabowoneruskepakdhe prabowo subianto,Negative
39,2023-06-27,1623634307125510150,fachriman13,https://twitter.com/fachriman13/status/1673571911891296257,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #PrabowoNeruskePakdhe Prabowo Subianto",usai laga indonesia vs argentina prabowo subianto riak presiden prabowoneruskepakdhe prabowo subianto,Negative
40,2023-06-27,1302788852638085120,Hasyim02742849,https://twitter.com/Hasyim02742849/status/1673571640616300544,Ganjar penerus jokowi 👍👍👍satu tekad presiden indonesia 2024,ganjar terus satu tekad,Positive
41,2023-06-27,984321014724096001,PRABU_KLITI,https://twitter.com/PRABU_KLITI/status/1673557609775808513,"Terserah kamu, kamu mau bilang apa terserah! salip atau sebaliknya salip suka² kamu terserah! Yang pasti 2024-2029 Presiden Republik Indonesia 👍",serah kamu kamu bilang serah salip balik salip suka kamu serah presiden republik indonesia,Negative
42,2023-06-27,4186003753,muhammad_kummul,https://twitter.com/muhammad_kummul/status/1673539134370217984,"bagi bangsa Indonesia yang akan dipimpin oleh Bapak Haji Prabowo Subianto sebagai Presiden RI 2024-2029, kata Riza. #KitaSemuaBersatu #NeruskePakdhe""",bangsa indonesia pimpin bapak haji prabowo subianto bagai presiden ri kata riza kitasemuabersatu neruskepakdhe,Positive
43,2023-06-27,121640063,RadioElshinta,https://twitter.com/RadioElshinta/status/1673533966341787650,"Purnawirawan Pejuang Indonesia Raya (PPIR) Kota Salatiga, Jawa Tengah melakukan deklarasi pemenangan Prabowo Subianto sebagai Presiden 2024. Selasa (27/6) Pagi. 📸Pra #BeritaElshinta https://t.co/VCNMJqCWcn",purnawirawan juang indonesia raya pir kota salatiga jawa tengah laku deklarasi menang prabowo subianto bagai presiden selasa pagi pra beritaelshinta htps t co vcnmjqcwcn,Positive
44,2023-06-27,1189039138835554304,BANGSAygSUJUD,https://twitter.com/BANGSAygSUJUD/status/1673513665428078593,Semua capres baik sebab kalau tak baik tentu tak ada parpol yg mau usung. Dan pilihan sy jatuh pd #Prabowo seperti mas. Indonesia 2024 membutuhkan Presiden kualita unggul yg sudah tergembleng masa dan terbukti tidak cengeng lalu putus asa. sosok tangguh mampu tegap…,semua baik baik parpol usung pilih jatuh prabowo mas indonesia butuh presiden kualita ungul gembleng masa bukti cengeng lalu putus asa sosok tanguh mampu tegap,Positive
45,2023-06-26,2717547397,AlmaghribiS,https://twitter.com/AlmaghribiS/status/1673343833432571905,"Ini sosok yg bertahun digambarkan lawan"" politiknya sebagai sosok yg galak, kaku bahkan radikal Picture tak mungkin berbohong Gen Z begitu menikmati berinteraksi dgn Sosok yg humble dan pasti berwawasan luas. Untuk Indonesia jaya, dukung Prabowo mjd presiden RI 2024 ✊""",sosok tahun gambar lawan politik bagai sosok galak kaku bahkan radikal picture mungkin bohong gen z nikmat interaksi sosok humble wawas luas indonesia jaya prabowo mjd ri,Positive
46,2023-06-26,465458275,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1673331324516532228,Komunitas Olahraga Wengker Dukung Muhaimin Jadi Presiden RI 2024 - Ketik - Media Kolaborasi Indonesia #Prabowo #BangkitBersama https://t.co/HGNRkT9Irm,komunitas olahraga wengker dukung muhaimin jadi presiden ri - ketik - media kolaborasi indonesia prabowo bangkitbersama htps t co,Positive
47,2023-06-26,1621379469125775363,moammarfatahil1,https://twitter.com/moammarfatahil1/status/1673263704933298178,Prabowo presiden yang cocok untuk memimpin Indonesia di 2024,prabowo pimpin indonesia,Positive
48,2023-06-26,1041255648653062145,NataliusPigai2,https://twitter.com/NataliusPigai2/status/1673261952561479680,Indonesia pernah Goncang krn Sy meleburnya dgn besi panas utk jd Emas 24 Karat. Utk Sy kritik Ganjar sampai Capres. Saya sudah berkomitmen tidak akan kritik Ganjar Prabowo selama Capres Peb 2024. Bukan karena beliau menang tapi karena Sy sdh hitung Prabowo akan jadi Presiden 2024 https://t.co/YMfbYW2KMv,indonesia pernah goncang sy lebur besi panas emas karat utk sy kritik ganjar capres komitmen kritik ganjar prabowo lama capres peb bukan menang sy hitung prabowo presiden htps t co,Negative
49,2023-06-26,1620837450255077376,artiasdeby3,https://twitter.com/artiasdeby3/status/1673242020679393280,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto https://t.co/ogr5XY4cQE",usai laga indonesia vs argentina prabowo subianto riak presiden kitasemuabersatu neruskepakdhe prabowo subianto htps t co,Negative
50,2023-06-26,1623634416991113217,bilyssaputra1,https://twitter.com/bilyssaputra1/status/1673226112665812992,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto https://t.co/9bobhvSseO",usai laga indonesia vs argentina prabowo subianto riak presiden kitasemuabersatu neruskepakdhe prabowo subianto htps t co,Negative
51,2023-06-26,1620838475330383872,andystwn4,https://twitter.com/andystwn4/status/1673225278607495168,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto https://t.co/XDIqzk1YxK",usai laga indonesia vs argentina prabowo subianto riak presiden kitasemuabersatu neruskepakdhe prabowo subianto htps t co,Negative
52,2023-06-26,1667285285586219018,TGivarani,https://twitter.com/TGivarani/status/1673209847150698496,"semangat terus untuk rekan2 papera.,💪🏻💪 semoga apa yg sudah kita perjuangkan membuahkan hasil manis yaitu pak menjadi presiden Indonesia di 2024 mendatang. #prabowopresiden2024 #papera #pedagangsatukomando",semangat papera juang buah manis pak indonesia datang papera pedagangsatukomando,Positive
53,2023-06-26,1667282889778823168,nelasf2,https://twitter.com/nelasf2/status/1673209791706206210,"semoga lelah bapak menjadi lillah.,dan semoga pak menjadi presiden indonesia di 2024. Amiin #prabowopresiden2024 #papera #pedagangsatukomando",lelah lilah pak amin papera pedagangsatukomando,Positive
54,2023-06-26,1658696919638765568,MangidoR,https://twitter.com/MangidoR/status/1673170134222135296,Tanda-tanda berkembang bahwa Presiden Joko Widodo condong ke arah mendukung Menteri Pertahanan dan orang kuat Indonesia Prabowo Subianto sebagai presiden dalam pemilu 2024 daripada kandidat partainya sendiri Ganjar Pranowo. #jokowi #prabowosubianto #pilpres2024,tanda kembang presiden joko widodo condong arah menteri tahan kuat indonesia prabowo subianto bagai kandidat partai sendiri ganjar pranowo prabowosubianto,Positive
55,2023-06-26,1670278731863302146,AnggaHrp28,https://twitter.com/AnggaHrp28/status/1673155788360290304,"Kriteria Presiden yng sangat ideal untuk indonesia ada dua menurut saya. 1. Prabowo subianto dan 2. Anies Baswedan. Kedua nya sama sama memiliki potensi untuk mimpin negeri ini. 2014 dukung bapak jokowi 2019 dukung pak prabowo. 2024 tahun nya pak prabowo menang,2029 pak anies 😁",kriteria presiden sangat ideal turut prabowo anies baswedan nya milik potensi mimpin negeri pak nya pak menang pak,Positive
56,2023-06-25,1663551015839473665,LanangSudira74,https://twitter.com/LanangSudira74/status/1673111140229062656,2024 adalah Jatahnya Bapak Prabowo Subianto untuk menjadi Presiden RI. Bersama Kita kuat untuk Bangkitkan Indonesia Raya. Baliho ini sudah kami pasang di Wilayah Kabupaten Gianyar Bali. #PrabowoPresiden2024 #2024JatahnyaPrabowoSubianto #IndonesiaMaju https://t.co/2tCLsbCtTd,jatah bapak prabowo subianto presiden ri sama kuat bangkit indonesia raya baliho wilayah kabupaten gianyar bal indonesiamaju htps t co,Positive
57,2023-06-25,2717547397,AlmaghribiS,https://twitter.com/AlmaghribiS/status/1672983955199639553,"Tetap semangat dan tegar dalam mendukung dan menjadikan presiden RI 2024-2029 Walaupun persaingan semakin memanas, ditengah upaya kita semua menjaga persatuan dan kesatuan Indonesia. Jangan mau dibenturkan antar sesama anak bangsa ✊✊❤️ https://t.co/Nb56BVl1xb",tetap semangat tegar jadi ri walaupun saing makin panas tengah upaya jaga satu satu indonesia jangan bentur antar sama anak bangsa htps t co,Positive
58,2023-06-25,1667222990793347072,komalad65186027,https://twitter.com/komalad65186027/status/1672967513335009281,"rapatkan barisan rekan rekan papera di seluruh indonesia.,demi mendukung pak presiden 2024 #prabowopresiden2024 #satukomando",rapat baris rekan rekan papera seluruh indonesia pak satukomando,Positive
59,2023-06-25,1523245126784413696,Chavesz08,https://twitter.com/Chavesz08/status/1672932420725899265,"#prabowo sosok motivator bagi generasi muda Indonesia, 2024 yess for presiden ke 8 RI 🇲🇨🇲🇨 #MinangPride ✊🏼✊🏼 https://t.co/qxbxibMQv5",sosok motivator generasi muda indonesia yes ri minangpride htps t co,Positive
60,2023-06-25,1546476487817449472,FredFre24292727,https://twitter.com/FredFre24292727/status/1672784898132946944,"Sangat terbaik untuk kedepan demi Indonesia maju bersama BPK Prabowo S, Presiden RI 2024.",sangat baik depan indonesia bpk prabowo s presiden ri,Positive
61,2023-06-25,719200698,agent_pin,https://twitter.com/agent_pin/status/1672775714737917953,"Pak jika bpk terpilih menjadi Presiden. Mohon jaga keutuhan NKRI dan kembalikan keberagaman, budaya dan tradisi asli Indonesia. Sy yakin Bpk seorg nasionalis sejati dan tetap seorg prajurit yang mencintai NKRI. 2024 it’s your turn “My Prabowo)",pak bpk presiden mohon jaga utuh nkri agam budaya tradisi asli indonesia sy yakin bpk orang nasionalis sejati orang prajurit cinta nkri it s your turn my prabowo,Positive
62,2023-06-24,4582394940,MUSUHKHAWARIJ,https://twitter.com/MUSUHKHAWARIJ/status/1672590457665392640,Sepertinya pertarungan dan untuk jadi Cawapres semakin seru.!tapi kayaknya ET ke PRABOWO kalau itu terjadi mbak stop Endorse ET fokus saja kemenangan Pak menjadi Presiden Indonesia ke 8 di tahun 2024.Aamiiin ALLAHUMMA Aamiiin 🤲,tarung cawapres makin seru kayak et prabowo jadi mbak stop endorse et fokus menang pak presiden indonesia aamin alahuma aamin,Positive
63,2023-06-24,803142898749292544,inang_hasiholan,https://twitter.com/inang_hasiholan/status/1672535832924942337,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 #KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto https://t.co/p293cavmy1",usai laga indonesia vs argentina prabowo subianto riak presiden kitasemuabersatu neruskepakdhe prabowo subianto htps t co,Negative
64,2023-06-24,1546476487817449472,FredFre24292727,https://twitter.com/FredFre24292727/status/1672532594104340482,Prabowo Presiden 2024 dan Indonesia makin trdepan dan Jaya.,prabowo presiden indonesia trdepan jaya,Positive
65,2023-06-24,1667540355045298176,putrianggini008,https://twitter.com/putrianggini008/status/1672520901999620096,"semoga pak menjadi presiden di 2024 ini.,gue yakin kalau beliau pimpin indonesia,pasti pesawat produksi indonesia juga bisa kembali unjuk gigi di mata dunia seperti 1997👍👍 #prabowopresiden2024 #prabowo #pedagangsatukomando",pak gue yakin pimpin pesawat produksi unjuk gigi mata dunia pedagangsatukomando,Positive
66,2023-06-24,1297807433029492737,valeriesses,https://twitter.com/valeriesses/status/1672514906682163200,Pedagang Dukung Prabowo dan siap untuk berjuang bersama-sama memenangkan Beliau sebagai Presiden Republik Indonesia pada Pemilu tahun 2024 mendatang. #Paperasatukomando https://t.co/opv8lMO9e2 https://t.co/7AoZ0KUUaB,dagang dukung prabowo siap juang sama menang beliau bagai presiden republik indonesia milu datang paperasatukomando htps t co htps t co,Positive
67,2023-06-24,1322178134,nashrajumaani,https://twitter.com/nashrajumaani/status/1672513911806124037,"Usai Laga Indonesia VS Argentina, Prabowo Subianto Diteriaki Presiden 2024 https://t.co/5oLDqg7x3d #KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto https://t.co/zMNf4chzbG",usai laga indonesia vs argentina prabowo subianto riak presiden htps t co kitasemuabersatu neruskepakdhe prabowo subianto htps t co,Negative
68,2023-06-23,2717547397,AlmaghribiS,https://twitter.com/AlmaghribiS/status/1672231722573000704,"Mari kita dukung untuk menjadi presiden republik Indonesia 2024/2029. Apa alasan kita memilih Simak baik pemaparan ini 👇 https://t.co/U1Mjh9zIpd""",republik indonesia apa alas pilih simak baik papar htps t co,Positive
69,2023-06-23,1588805834397532162,gerindra_sragen,https://twitter.com/gerindra_sragen/status/1672093317507723264,Bismillah 2024 semakin dekat menyambut kemenangan Insya Allah Salam Indonesia Raya Gerindra Menang Prabowo Presiden #fyp #fypシ #viral #lagutiktok #lagutiktokviral #prabowosubianto #gerindra #gerindramenang #mendingprabowo #gerindrajateng #gerindrasragen https://t.co/33EKgOH9pm,bismilah makin dekat sambut menang insya alah salam indonesia raya gerindra menang prabowo presiden fyp fyp viral lagutiktok lagutiktokviral prabowosubianto gerindramenang mendingprabowo gerindrajateng gerindrasragen htps t co,Positive
70,2023-06-23,1594696210371198978,s1mply_th3best,https://twitter.com/s1mply_th3best/status/1672055919486828544,"Ya sudah prabowo jd presiden negara sono aja , Indonesia butuh ibu negara juga soale kecuali kamu Lagian Utas yg dikomenin kan emang bahas kehidupan pribadi jd ya wajar kalau ditanyain dengan foto",negara sono indonesia butuh ibu negara soale kamu utas dikomenin memang bahas hidup pribadi wajar ditanyain foto,Negative
71,2023-06-23,1650138160243048449,asepsamsudin038,https://twitter.com/asepsamsudin038/status/1672037485831143424,Yo jelas ayahanda Prabowo bukan tipe orang yang bekerja mengandalkan pencitraan dia bekerja denang tulus sehat trus insyaallah 2024 ayahanda prabowo presiden Indonesia tercinta,yo jelas ayahanda prabowo tipe kerja andal pencitran kerja denang tulus sehat insya ayahanda indonesia cinta,Positive
