,created_at,user_id_str,tweet_url,Tweet,no_stopwords,sentiment
251,2023-06-16,1366999845525884930,https://twitter.com/Infoenamdua/status/1669589615630766081,Pak Ganjar Pranowo Presiden 2024 Idaman Masyarakat Indonesia. #GanjarCapres https://t.co/RrLA02quAe,pak ganjar pranowo presiden idam masyarakat indonesia ganjarcapres htps t co,Positive
252,2023-06-16,1366999845525884930,https://twitter.com/Infoenamdua/status/1669589582411862016,Pak Ganjar Pranowo Presiden 2024 Idaman Masyarakat Indonesia. #GanjarCapres https://t.co/sSvxkf2z4z,pak ganjar pranowo presiden idam masyarakat indonesia ganjarcapres htps t co,Positive
253,2023-06-16,2390035826,https://twitter.com/justforlol2000/status/1669571762177327104,Pak ganjar presiden Indonesia 2024 itu jelas #GanjarMenangTotal https://t.co/kRlPWLx8ZE,pak indonesia jelas ganjarmenangtotal htps t co,Positive
254,2023-06-16,1567969108095864833,https://twitter.com/alvinakartika_/status/1669569027298189313,semanggat Pak Ganjar jadi Presiden 2024 berikan yang terbaik untuk indonesia,semangat pak ganjar presiden ikan baik,Positive
255,2023-06-16,1567969103272464387,https://twitter.com/yaniicantika/status/1669568696355000321,keren banget Pak Ganjar dukungan penuh dari anak muda indonesia yang ingin sehat semoga jadi Presiden 2024,keren banget pak ganjar penuh anak muda sehat presiden,Positive
256,2023-06-16,1568254435201093635,https://twitter.com/MurielSantoso/status/1669568228446830592,pemimpin seperti Pak Ganjar Yang dinantikan rakyat indonesia untuk presiden 2024,pimpin pak ganjar,Positive
257,2023-06-16,1626463070804656133,https://twitter.com/Malik00226436/status/1669543533496397825,"Kgk apa2 utang kalo itu utk kemajuan Indonesia g masalah kecil itu, Indonesia pasti mampu krn pak itu pemimpin yg tanggung jawab pasti utang nya akan di lunasi, jd biar Ganjar aja yg jd presiden 2024 biar dia nt yg urus utang2 nya",kgk apa utang kalo maju indonesia enggak masalah kecil indonesia mampu pak pimpin tangung jawab utang nya lunas biar ganjar biar urus nya,Positive
258,2023-06-16,1357011546409365504,https://twitter.com/Dimas26316340/status/1669534090213879808,Perindo dukung Ganjar Presiden 2024. #GanjarCapres #GanjarCapres2024 #indonesia #GanjarPresiden #GanjarUntukSemua #indonesia #lfl https://t.co/hwnGXVG3LN,perindo ganjar presiden ganjarcapres ganjarpresiden ganjaruntuksemua lfl htps t co,Positive
259,2023-06-16,1583238702636990464,https://twitter.com/safiranijania/status/1669532524148846593,Pak Ganjar Pranowo Presiden 2024 Idaman Masyarakat Indonesia. #GanjarCapres https://t.co/MYUO56TuFl,pak ganjar pranowo presiden idam masyarakat indonesia ganjarcapres htps t co,Positive
260,2023-06-15,1546700488066093057,https://twitter.com/sobat_ganjar/status/1669355962065616896,Ketua Umum Partai Perindo Hary Tanoesoedibjo menyebut partainya sudah mantap menjalin kerja sama politik dengan Partai Demokrasi Indonesia Perjuangan (PDIP) untuk mengusung Ganjar Pranowo sebagai calon presiden 2024. #GanjarCapres #GanjarPranowo #Ganjar https://t.co/2LnZzXAWn3,ketua umum partai perindo hary tanoesoedibjo sebut partai mantap jalin kerja partai demokrasi indonesia juang pdip usung ganjar pranowo bagai ganjarcapres ganjarpranowo ganjar htps t co,Positive
261,2023-06-15,1666349591778983941,https://twitter.com/rodab4784992967/status/1669340368725479427,ga salah milih Pak Ganjar. Kawal trus sampai jadi Presiden Indonesia 2024,enggak salah pilih pak ganjar kawal presiden indonesia,Positive
262,2023-06-15,1665616659661602821,https://twitter.com/yixibak93868223/status/1669291541679202304,Kami sekeluarga 2014 dan 2019 mendukung Pak Jokowi. Dan kami pastikan 2024 kami akan memilih Ganjar Pranowo untuk menjadi Presiden Indonesia,keluarga pak jokowi pilih ganjar pranowo presiden indonesia,Positive
263,2023-06-15,2390035826,https://twitter.com/justforlol2000/status/1669246369184481281,Pak ganjar presiden Indonesia 2024 itu jelas #GanjarMenangTotal https://t.co/R7p5wDlUFX,pak indonesia jelas ganjarmenangtotal htps t co,Positive
264,2023-06-15,2458932284,https://twitter.com/KhaiTrisha/status/1669206474244116480,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/P5OGLXJDA6,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co,Positive
265,2023-06-15,2486339874,https://twitter.com/ladyann_benus/status/1669206458628710401,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/6CTEO9E2eI,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co,Positive
266,2023-06-15,2458932284,https://twitter.com/KhaiTrisha/status/1669206270736498688,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/9B2xJIXZQ2,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co,Positive
267,2023-06-15,2486339874,https://twitter.com/ladyann_benus/status/1669206255502778369,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/MGOardYIQw,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co mgoardyiqw,Positive
268,2023-06-15,2695463725,https://twitter.com/triwul82/status/1669202006651842560,"Dukungan warga Indonesia yg berada di Amerika Serikat terhadap Ganjar Pranowo semakin masif, mereka yang dulunya pendukung Jokowi sekarang total memilih Ganjar untuk Presiden 2024. https://t.co/QJfEG3OD5s",dukung indonesia amerika serikat hadap ganjar pranowo makin masif dukung jokowi sekarang pilih ganjar presiden htps t co,Positive
269,2023-06-15,1438732688198823937,https://twitter.com/TrijayafmSby/status/1669177447496163329,"Partai Persatuan Indonesia (Perindo) resmi mendukung Ganjar Pranowo sebagai Bakal Calon Presiden (Bacapres) di 2024. Hal ini, usai Perindo melakukan penjajakan kerjasama politik dengan Partai PDI Perjuangan. Ketua umum Partai Perindo, Hary Tanoesoedibjo mengatakan, Ia telah https://t.co/YXVIRL3dQz",partai satu indonesia perindo ganjar pranowo bagai bakal calon presiden bacapres usai perindo laku jaja kerjasama partai pdi juang ketua partai perindo hary tanoesoedibjo kata htps t co,Positive
270,2023-06-15,882246229907750913,https://twitter.com/SulungPambrast3/status/1669170395654807552,"Salam SKJ, semuanya! Jangan lupa dukung Ganjar Pranowo Presiden RI 2024 dengan berolahraga Senam Pagi Indonesia Seri D setiap hari mulai sekarang, supaya Ganjar Pranowo bisa menang Pilpres 2024. Terima kasih...! https://t.co/29dKgXE2y8",salam skj semua jangan lupa ganjar pranowo presiden ri olahraga senam pagi indonesia seri d tiap mulai sekarang ganjar pranowo menang pilpres terima kasih htps t co,Positive
271,2023-06-14,1541424283037347841,https://twitter.com/jak_moel/status/1669030283159699459,"Ganjar Pranowo Anugerah bagi Bangsa Indonesia untuk terus Maju dan Bermartabat, Insya Allah tak kan terhalang oleh apapun dan oleh siapapun. Presiden RI ke 8 di 2024",ganjar pranowo anugerah bangsa indonesia maju martabat insya alah halang apa siapa presiden ri,Positive
272,2023-06-14,1541424283037347841,https://twitter.com/jak_moel/status/1669030095183572992,"Ganjar Insya Allah Anugerah bagi Bangsa Indonesia. seperti Jokowi, Semoga tidak ada yang bisa menghalangi Ganjar Presiden ke 8 di 2024",ganjar insya alah anugerah bangsa indonesia jokowi moga halang ganjar presiden,Positive
273,2023-06-14,1541424283037347841,https://twitter.com/jak_moel/status/1669030044998713345,"*Sangat Yakin Ganjar Pranowo adalah Anugerah dari Allah SWT bagi Indonesia Maju, Anugerah kedua setelah Jokowi. Hanya Ganjar yang bisa dipercaya sebagai Penerus Jokowi, Presiden di 2024*",sangat yakin ganjar pranowo anugerah alah swt indonesia maju anugerah jokowi ganjar percaya bagai terus jokowi presiden,Positive
274,2023-06-14,1591609093722030080,https://twitter.com/Aktivis_Id/status/1668991641783267330,"Ganjar atw prabowo SAH jd presiden tp tifak utk Imingran, appun hasilny 2024 hrus asli Indonesia.",ganjar sah tifak imingran apa hasilny asli indonesia,Positive
275,2023-06-14,994301594,https://twitter.com/hikmatsholeh/status/1668967456977879040,"Setelah lewat 2024.., Jkw ketum PDIP Ganjar presiden Indonesia ke8 Ahok ketua KPK",lewat jkw tum pdip ganjar indonesia ahok ketua kpk,Positive
276,2023-06-14,1415614210138984451,https://twitter.com/JoshuaN98235810/status/1668895030738817025,Bapak Ganjar Pranowo akan menjadi calon Presiden Republik Indonesia pada tahun 2024 nanti #MerawatJiwaNusantara #GanjarUntukSemua,bapak ganjar pranowo presiden republik indonesia merawatjiwanusantara ganjaruntuksemua,Positive
277,2023-06-14,2390035826,https://twitter.com/justforlol2000/status/1668838679996157953,Pak ganjar presiden Indonesia 2024 itu jelas #GanjarMenangTotal https://t.co/Ly8wtZ0Eq7,pak indonesia jelas ganjarmenangtotal htps t co,Positive
278,2023-06-14,1478190519213694976,https://twitter.com/SalimCipok/status/1668831364987359232,Unggahan ini memperjelas dukungan ke . Yang dalam rakernas Jokowi MENEGASKAN DUKUNGAN nya ke GANJAR sebagai PRESIDEN 2024 yang mampu meneruskan program pemerintahannya menuju INDONESIA MAJU 2045 kalian masih NungguTelunjukJokowi ? https://t.co/uciMtdlYLe,ungahan jelas rakernas jokowi tegas dukung nya ganjar bagai presiden mampu terus program pemerintahanya tuju indonesia maju kalian nungutelunjukjokowi htps t co ucimtdlyle,Positive
