,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,no_tag
394,Mon Jun 05 02:30:32 +0000 2023,1665546616206680064,@tvOneNews Kita ga percaya. Anies Baswedan turun kredebilitasnya. Rakyat Indonesia yakin. Anies Baswedan akan jadi Presiden Indonesia di tahun 2024.,0,0,0,0,in,1350839591247331328,1665485844466274305,Jali86476093,https://twitter.com/Jali86476093/status/1665546616206680064,Kita ga percaya. Anies Baswedan turun kredebilitasnya. Rakyat Indonesia yakin. Anies Baswedan akan jadi Presiden Indonesia di tahun 2024.
395,Mon Jun 05 02:23:07 +0000 2023,1665544750114406402,@ainunnajib @Outstandjing Anies layak menjadi calon presiden RI: Tapi balik ke rakyat indonesia ==Menerima atau tidak. biasanya anies banyak kejutanya. seperti dipemilihan Gub DKI. apalagi +SuryaPaloh: kadang Skip Kanan&amp kiri.  liat 2024:: siapakah Presiden RI KE 8:  netral\Independent\NdakCawe2\etc,0,1,0,1,in,1335382116574490627,1665525420500893700,GNET888,https://twitter.com/GNET888/status/1665544750114406402,Anies layak menjadi calon presiden RI: Tapi balik ke rakyat indonesia ==Menerima atau tidak. biasanya anies banyak kejutanya. seperti dipemilihan Gub DKI. apalagi +SuryaPaloh: kadang Skip Kanan&amp kiri. liat 2024:: siapakah Presiden RI KE 8: netral\Independent\NdakCawe2\etc
396,Mon Jun 05 01:07:46 +0000 2023,1665525789956390912,@AgusYudhoyono @PDemokrat Mantap ktum ahy sehat sll dan semangatS14P 2024 insa allah demokrat suara juara dg cara kompak dan saling bantu dg warga dan pengurus demokrat pusat atau pun anak cabang daerah seluruh Indonesia ny amin anies ahy presiden dan wakil presiden RI 2024/2029 Dpac PD kec cisoka bisa,0,0,0,0,in,1575064788161667072,1665247449236004866,PropertyTaja,https://twitter.com/PropertyTaja/status/1665525789956390912,Mantap ktum ahy sehat sll dan semangatS14P 2024 insa allah demokrat suara juara dg cara kompak dan saling bantu dg warga dan pengurus demokrat pusat atau pun anak cabang daerah seluruh Indonesia ny amin anies ahy presiden dan wakil presiden RI 2024/2029 Dpac PD kec cisoka bisa
397,Sun Jun 04 22:43:27 +0000 2023,1665489469552619520,@Dennysiregar7 2024 Anies Presiden Indonesia🇮🇩 🙏 Tak terbendung tak tertandingi Ri1,0,0,0,5,in,1384439076741279745,1665378759644532740,UcokPart,https://twitter.com/UcokPart/status/1665489469552619520,2024 Anies Presiden Indonesia🇮🇩 🙏 Tak terbendung tak tertandingi Ri1
398,Sun Jun 04 17:44:15 +0000 2023,1665414173692674048,@CNNIndonesia Anies Baswedan for Presiden Indonesia di tahun 2024,0,0,0,0,in,1350839591247331328,1665307124996669440,Jali86476093,https://twitter.com/Jali86476093/status/1665414173692674048,Anies Baswedan for Presiden Indonesia di tahun 2024
399,Sun Jun 04 17:32:07 +0000 2023,1665411120532983808,@tvOneNews Kalau ini bisa terjadi MAKA PEMENANGNYA ADALAH ANIES...2024 PRESIDEN INDONESIA,0,0,0,0,in,1654880686304800768,1665268446412656640,faizfff74,https://twitter.com/faizfff74/status/1665411120532983808,Kalau ini bisa terjadi MAKA PEMENANGNYA ADALAH ANIES...2024 PRESIDEN INDONESIA
400,Sun Jun 04 15:34:31 +0000 2023,1665381524487933953,"terima kasih @DKIJaka,  Plt. gub. heru yg telah mendukung &amp  mengawal  @aniesbaswedan menuju kursi Presiden 2024 - 2029, dengan slogan baru Jakarta SUKSES JAKARTA, UNTUK INDONESIA"" kesuksesan Jakarta dipimpin Anies memang harus ditularkan keseluruh Indonesia  KOLABORASI INDONESIA""",0,1,0,0,in,2894899615,1665381524487933953,kurangbayar,https://twitter.com/kurangbayar/status/1665381524487933953,"terima kasih Plt. gub. heru yg telah mendukung &amp mengawal menuju kursi Presiden 2024 - 2029, dengan slogan baru Jakarta SUKSES JAKARTA, UNTUK INDONESIA"" kesuksesan Jakarta dipimpin Anies memang harus ditularkan keseluruh Indonesia KOLABORASI INDONESIA"""
401,Sun Jun 04 14:22:22 +0000 2023,1665363367257620481,@Miduk17 Kenapa sih yang baik-baik itu pasti karya Bapak @aniesbaswedan Cebong gak nyerang lagi tuh.. mereka cebong sudah melepaskan dahaga bangga atas karya Bapak Anies. Keren sih Formula E yg sukses di tangan Presiden Indonesia 2024. https://t.co/wG903hUFNG,0,0,10,47,in,1633625893410312193,1665349079029764096,kudatroyatimur,https://twitter.com/kudatroyatimur/status/1665363367257620481,Kenapa sih yang baik-baik itu pasti karya Bapak Cebong gak nyerang lagi tuh.. mereka cebong sudah melepaskan dahaga bangga atas karya Bapak Anies. Keren sih Formula E yg sukses di tangan Presiden Indonesia 2024. https://t.co/wG903hUFNG
402,Sun Jun 04 14:13:07 +0000 2023,1665361041000374272,@MichelAdam7__ Isyarat... Bang Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 Next.,0,0,1,4,in,920991035777417216,1665227763912163330,poskjsjed,https://twitter.com/poskjsjed/status/1665361041000374272,Isyarat... Bang Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 Next.
403,Sun Jun 04 14:10:58 +0000 2023,1665360498492153862,@AbdulRachimmks Bang Anies Rasyid Baswedan  Presiden Republik Indonesia Tahun 2024-2029 Next,0,0,0,0,in,920991035777417216,1665106991792914434,poskjsjed,https://twitter.com/poskjsjed/status/1665360498492153862,Bang Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 Next
404,Sun Jun 04 12:57:26 +0000 2023,1665341995370389505,@Dennysiregar7 Jangan  terpengaruh dengan UCAPAN Mereka ...nyatanya ANIES MAKIN tambah pendukung nya...dan YAKIN 2024 ANIES PRESIDEN RI KE 8 INDONESIA SEJAHTERA,0,0,0,0,in,1601441447999246337,1664180730044518400,syahran_pay,https://twitter.com/syahran_pay/status/1665341995370389505,Jangan terpengaruh dengan UCAPAN Mereka ...nyatanya ANIES MAKIN tambah pendukung nya...dan YAKIN 2024 ANIES PRESIDEN RI KE 8 INDONESIA SEJAHTERA
405,Sun Jun 04 09:14:59 +0000 2023,1665286013604986881,"@DokterTifa @aniesbaswedan Hanya orang mabuk dan setengah sadar atau goblok yg pilih pemimpin daerah yg paling miskin Mulu, ini Indonesia hello.. semoga pak Anies Baswedan presiden 2024",0,0,0,0,in,1607983550393102336,1665132005175201792,rentmobillombok,https://twitter.com/rentmobillombok/status/1665286013604986881,"Hanya orang mabuk dan setengah sadar atau goblok yg pilih pemimpin daerah yg paling miskin Mulu, ini Indonesia hello.. semoga pak Anies Baswedan presiden 2024"
406,Sun Jun 04 08:43:00 +0000 2023,1665277964915728384,@ekowboy2 Beda kelas dgn capres yg lain.. BPK Anies Presiden 2024.. yg satu lari lari dari Rasa tanggung jawab.. yg satu gebrak gebrak emosian.. tetap kita semua milih Bpk Anies Baswedan presiden Indonesia 2024,0,0,0,1,in,1613018645088833536,1665020675265032192,Aja8Rachman,https://twitter.com/Aja8Rachman/status/1665277964915728384,Beda kelas dgn capres yg lain.. BPK Anies Presiden 2024.. yg satu lari lari dari Rasa tanggung jawab.. yg satu gebrak gebrak emosian.. tetap kita semua milih Bpk Anies Baswedan presiden Indonesia 2024
407,Sun Jun 04 08:13:03 +0000 2023,1665270424974884864,Siapapun wakilnya. Anies dan wakilnya akan menjadi Presiden Indonesia di tahun 2024,0,0,0,0,in,1350839591247331328,1665270424974884864,Jali86476093,https://twitter.com/Jali86476093/status/1665270424974884864,Siapapun wakilnya. Anies dan wakilnya akan menjadi Presiden Indonesia di tahun 2024
