,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,no_tag
469,Wed Oct 18 15:31:29 +0000 2023,1714665511827714073,@Melihat_Indo Artikel ini menggambarkan dukungan untuk pasangan Ganjar Pranowo dan Mahfud MD dalam pemilihan presiden 2024 di Indonesia. Penulis menyoroti kesamaan dalam visi dan misi mereka serta latar belakang mereka yang lahir dari rakyat biasa. ORANG PILIH ORANG BAIK,0,0,0,0,in,1708895707506368512,1714572486518682106,TAcustic20281,https://twitter.com/TAcustic20281/status/1714665511827714073,Artikel ini menggambarkan dukungan untuk pasangan Ganjar Pranowo dan Mahfud MD dalam pemilihan presiden 2024 di Indonesia. Penulis menyoroti kesamaan dalam visi dan misi mereka serta latar belakang mereka yang lahir dari rakyat biasa. ORANG PILIH ORANG BAIK
470,Wed Oct 18 15:31:09 +0000 2023,1714665428231074295,@Tan_Mar3M Aminkan  2024 ganjar mahfud presiden indonesia,0,0,0,0,in,1529477096850210817,1714613573299921117,Aja8Item,https://twitter.com/Aja8Item/status/1714665428231074295,Aminkan 2024 ganjar mahfud presiden indonesia
471,Wed Oct 18 15:30:28 +0000 2023,1714665255106945411,"Calon Presiden Dan Wakil Presiden 2024 Ganjar-Mahfud, adalah Dua sosok Pemimpin yg mendengarkan aspirasi rakyat &amp  berkomitmen u/ meningkatkan kualitas pelayanan publik. Yuk menangkan Ganjar-Mahfud Capres dan Cawapres Indonesia di Pilpres 2024 #SahabatGanjar  Mahfud MD PDIP Ganjar https://t.co/3q1jqGjTqY",0,0,4,6,in,1496839988365111298,1714665255106945411,TracyPedas,https://twitter.com/TracyPedas/status/1714665255106945411,"Calon Presiden Dan Wakil Presiden 2024 Ganjar-Mahfud, adalah Dua sosok Pemimpin yg mendengarkan aspirasi rakyat &amp berkomitmen u/ meningkatkan kualitas pelayanan publik. Yuk menangkan Ganjar-Mahfud Capres dan Cawapres Indonesia di Pilpres 2024 #SahabatGanjar Mahfud MD PDIP Ganjar https://t.co/3q1jqGjTqY"
472,Wed Oct 18 15:28:40 +0000 2023,1714664802357018779,@UmarSyadatHsb__ Amin  2024 ganjar mahfud presiden indonesia,0,0,0,0,in,1529477096850210817,1714475924975145303,Aja8Item,https://twitter.com/Aja8Item/status/1714664802357018779,Amin 2024 ganjar mahfud presiden indonesia
473,Wed Oct 18 15:27:01 +0000 2023,1714664385460015141,Amin   2024 ganjar mahfud presiden indonesia.,0,0,0,0,in,1529477096850210817,1714664385460015141,Aja8Item,https://twitter.com/Aja8Item/status/1714664385460015141,Amin 2024 ganjar mahfud presiden indonesia.
474,Wed Oct 18 14:55:11 +0000 2023,1714656374985236599,Yakin 2024 Ganjar Mahfud jadi presiden dan wakil presiden Indonesia ke 8 ❤,0,0,0,0,in,1656717522211569678,1714656374985236599,katy_katyCar,https://twitter.com/katy_katyCar/status/1714656374985236599,Yakin 2024 Ganjar Mahfud jadi presiden dan wakil presiden Indonesia ke 8 ❤
475,Wed Oct 18 14:29:31 +0000 2023,1714649918303035776,"Doa terbaik U/Capres Cawapres  Kami mengucapkan selamat kepada Bapak Ganjar Pranowo dan Bapak Mahfud MD selaku calon presiden dan wakil presiden di Pemilu 2024, semoga selalu mendapat lindungan dari Allah SWT untuk mengabdi kepada bangsa dan negara, khususnya rakyat Indonesia,""""",0,0,0,1,in,1244292531090624512,1714649914326777899,YudhaShanny2,https://twitter.com/YudhaShanny2/status/1714649918303035776,"Doa terbaik U/Capres Cawapres Kami mengucapkan selamat kepada Bapak Ganjar Pranowo dan Bapak Mahfud MD selaku calon presiden dan wakil presiden di Pemilu 2024, semoga selalu mendapat lindungan dari Allah SWT untuk mengabdi kepada bangsa dan negara, khususnya rakyat Indonesia,"""""
476,Wed Oct 18 14:23:28 +0000 2023,1714648393350541784,@ganjarpranowo Bismillah semoga pak Ganjar dan pak Mahfud menjadi presiden di 2024 menjadikan negara Indonesia lebih maju,0,0,0,0,in,1708010887859351552,1714618386716737643,RiaAsmawat24538,https://twitter.com/RiaAsmawat24538/status/1714648393350541784,Bismillah semoga pak Ganjar dan pak Mahfud menjadi presiden di 2024 menjadikan negara Indonesia lebih maju
477,Wed Oct 18 14:07:20 +0000 2023,1714644335604703653,"@ganjarpranowo @mohmahfudmd Pilihan Ganjar Pranowo sebagai calon presiden dan Mahfud MD sebagai calon wakil presiden pada Pemilihan Presiden 2024 adalah langkah yang menjanjikan bagi Indonesia menuju masa depan yang lebih makmur, adil, dan berkelanjutan. Ganjar Mahfud",0,0,0,0,in,813721517590622210,1714509571082060219,angezles,https://twitter.com/angezles/status/1714644335604703653,"Pilihan Ganjar Pranowo sebagai calon presiden dan Mahfud MD sebagai calon wakil presiden pada Pemilihan Presiden 2024 adalah langkah yang menjanjikan bagi Indonesia menuju masa depan yang lebih makmur, adil, dan berkelanjutan. Ganjar Mahfud"
478,Wed Oct 18 14:05:40 +0000 2023,1714643914886443399,@Gus_Raharjo @ganjarpranowo @mohmahfudmd Kami optimis dan siap bekerja keras mengawal dan memenangkan Ganjar Mahpud sebagai Presiden dan wakil Presiden Indonesia ditahun 2024 🔥,0,0,0,0,in,1699307970952413184,1714488880672723232,hanwidar,https://twitter.com/hanwidar/status/1714643914886443399,Kami optimis dan siap bekerja keras mengawal dan memenangkan Ganjar Mahpud sebagai Presiden dan wakil Presiden Indonesia ditahun 2024 🔥
